accepted,accepted_images,mean_action_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.1
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.1
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.1
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.1
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.1
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.15
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.15
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.15
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.15
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.15
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.15
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.15
79,79,0.4430379746835443,0.00018149192213418077,0.00013344892142266545,-3.1104080924454704e-05,-0.00038604668684535785,-5.059891236178894e-05,-0.00018592506183665774,0.4810126582278481,37,0.46835443037974683,0.45,38,0.15
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.15
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.15
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.15
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.15
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.15
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.15
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.15
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.2
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.2
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.2
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.2
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.2
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.2
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.2
79,79,0.4430379746835443,0.00018149192213418077,0.00013344892142266545,-3.1104080924454704e-05,-0.00038604668684535785,-5.059891236178894e-05,-0.00018592506183665774,0.4810126582278481,37,0.46835443037974683,0.45,38,0.2
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.2
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.2
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.2
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.2
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.2
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.2
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.2
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.25
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.25
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.25
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.25
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.25
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.25
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.25
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.25
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.25
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.25
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.25
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.25
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.25
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.25
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.25
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.3
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.3
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.3
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.3
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.3
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.3
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.3
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.3
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.3
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.3
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.3
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.3
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.3
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.3
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.3
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.35
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.35
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.35
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.35
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.35
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.35
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.35
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.35
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.35
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.35
92,92,0.43478260869565216,0.0001942443174732154,0.00014462950134219163,-2.0938252854455305e-05,-0.00038121078082453957,-3.5174780100625535e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.6,44,0.35
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.65,44,0.35
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.7,44,0.35
92,92,0.43478260869565216,0.00019837445947145963,0.00014769042919710086,-2.070160682857992e-05,-0.00038228468935760197,-3.477864437523775e-05,-0.00017219677164883004,0.4782608695652174,44,0.4782608695652174,0.75,44,0.35
92,92,0.4320652173913043,0.00019121895000236627,0.00014180812361041937,-2.1093880393366712e-05,-0.00037736707577712013,-3.547630251699622e-05,-0.00017122485737944341,0.4782608695652174,44,0.4782608695652174,0.8,44,0.35
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.4
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.4
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.4
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.4
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.4
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.4
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.4
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.4
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.4
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.4
90,90,0.4305555555555556,0.00021069497630520537,0.00015974223556258416,-2.1026597549382112e-05,-0.0003896821315095293,-3.4316739679125026e-05,-0.00017081024776086578,0.4888888888888889,42,0.4666666666666667,0.6,44,0.4
90,90,0.4305555555555556,0.00021491689923674388,0.00016287118403649138,-2.078469272293172e-05,-0.0003907799046766598,-3.391180093761751e-05,-0.00017081024776086578,0.4888888888888889,42,0.4666666666666667,0.65,44,0.4
90,90,0.4305555555555556,0.00021491689923674388,0.00016287118403649138,-2.078469272293172e-05,-0.0003907799046766598,-3.391180093761751e-05,-0.00017081024776086578,0.4888888888888889,42,0.4666666666666667,0.7,44,0.4
90,90,0.4305555555555556,0.00021491689923674388,0.00016287118403649138,-2.078469272293172e-05,-0.0003907799046766598,-3.391180093761751e-05,-0.00017081024776086578,0.4888888888888889,42,0.4666666666666667,0.75,44,0.4
90,90,0.42777777777777776,0.00020760237844611514,0.00015685816054788362,-2.1185683478047106e-05,-0.0003857530107943895,-3.462496259363728e-05,-0.0001698167353966039,0.4888888888888889,42,0.4666666666666667,0.8,44,0.4
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.45
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.45
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.45
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.45
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.45
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.45
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.45
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.45
84,84,0.43452380952380953,0.00022445289691169139,0.0001701317439873145,-2.0283516983223997e-05,-0.0003956144501987279,-3.227038980362018e-05,-0.0001713667960837943,0.5,38,0.4523809523809524,0.5,42,0.45
87,87,0.4339080459770115,0.00021581762873073383,0.00016254091848526435,-2.1054690021907345e-05,-0.0003998664389717181,-3.420718058926642e-05,-0.00016987586340684734,0.4942528735632184,40,0.45977011494252873,0.55,43,0.45
88,88,0.4289772727272727,0.00020275713717358474,0.00015320786171668608,-2.2871240342712968e-05,-0.00039026806588649926,-3.711278785455761e-05,-0.00017118087299173188,0.48863636363636365,41,0.4659090909090909,0.6,43,0.45
88,88,0.4289772727272727,0.00020707501289902186,0.00015640792265590937,-2.2623837679297794e-05,-0.0003913907884437918,-3.6698645959834017e-05,-0.00017118087299173188,0.48863636363636365,41,0.4659090909090909,0.65,43,0.45
88,88,0.4289772727272727,0.00020707501289902186,0.00015640792265590937,-2.2623837679297794e-05,-0.0003913907884437918,-3.6698645959834017e-05,-0.00017118087299173188,0.48863636363636365,41,0.4659090909090909,0.7,43,0.45
88,88,0.4289772727272727,0.00020707501289902186,0.00015640792265590937,-2.2623837679297794e-05,-0.0003913907884437918,-3.6698645959834017e-05,-0.00017118087299173188,0.48863636363636365,41,0.4659090909090909,0.75,43,0.45
88,88,0.42613636363636365,0.00019959425299951518,0.00015025823954256052,-2.3033941860665802e-05,-0.00038624964697328806,-3.742801583530878e-05,-0.0001701647808010095,0.48863636363636365,41,0.4659090909090909,0.8,43,0.45
10,10,0.35,0.00014182777959655945,0.00011048030825567823,-0.00011855492513734855,-0.0003517133782155457,-0.00018728000617259654,-0.00027193066090554495,0.4,4,0.4,0.1,4,0.5
14,14,0.32142857142857145,2.8144443136047486e-05,2.7861930993564044e-05,-0.00010368537235832293,-0.00030968079069896925,-0.0001637632522870477,-0.0002528365761618626,0.2857142857142857,8,0.5714285714285714,0.15,4,0.5
20,20,0.325,-3.876676258821043e-06,4.7155254778191715e-06,-9.233369817107095e-05,-0.0003738701825225357,-0.00014869172244260653,-0.0002578882521840381,0.35,11,0.55,0.2,7,0.5
31,31,0.3467741935483871,6.214774881735833e-05,4.5420043752537755e-05,-6.692492722596673e-05,-0.0004023107882633124,-0.00010919740151440769,-0.0002252511641444541,0.41935483870967744,16,0.5161290322580645,0.25,13,0.5
49,49,0.3826530612244898,0.00019345662868512268,0.0001398212202387493,-2.903766322310955e-05,-0.000435137598413269,-4.7726091929036584e-05,-0.00018201927446496815,0.4897959183673469,22,0.4489795918367347,0.3,24,0.5
62,62,0.4032258064516129,0.00015863313106823454,0.00011096419972608101,-3.1377204971583605e-05,-0.0003843644777714363,-5.2356978700186125e-05,-0.00017492701271924267,0.5,27,0.43548387096774194,0.35,31,0.5
74,74,0.4222972972972973,0.00020177581579936812,0.00015462545687113666,-2.2621181502010564e-05,-0.0003998022904280259,-3.748986738567546e-05,-0.00017628288219847927,0.5,33,0.44594594594594594,0.4,37,0.5
78,78,0.4358974358974359,0.0001600882837506186,0.00012011592871532194,-2.8215492205915152e-05,-0.0003792996088676143,-4.578086456682081e-05,-0.00017980046772842853,0.47435897435897434,37,0.47435897435897434,0.45,37,0.5
