action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,cut_anchor_area_frac,cut_area,cut_bbox_area,cut_bbox_h,cut_bbox_w,cut_fill,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_min_dist_in,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,dist_percentile,image,inner_mean_image,inner_outer_abs_diff,local_anchor_frac,local_bg_frac,local_h,local_w,outer_mean_image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r223_hard_risk,r223_overerosion_proxy,r223_quick_useful,r223_safe_channel_proxy_positive,ring_bg_frac,ring_fg_frac,ring_mean_image,ring_std_image,run_id,split
0.5,0.1962603992202301,0.10880750144609858,3.0,-3.0,0.8883331926507414,0.3855643384735001,0.7991002220970773,0.8636798840119818,0.9144352888361114,0.19642710134189512,0.10890998721928062,3.0,-3.0,0.8884581559784712,0.3853051704030063,0.7993024830842653,0.8639678717057552,2.0,0.9143773623159023,0.0003966571377768051,58.0,414.0,46.0,9.0,0.14009661835748793,2.0,1.4293016368381324,0.02285519614815712,0.6452332139015198,1.0,0.029567255638539795,5.111111111111111,0.017019344493746758,0.00016670212166502996,0.00010248577318204555,0.0,0.0,0.00012496332772982122,-0.0002591680704937538,0.00020226098718800767,0.00028798769377336164,-5.7926520209083954e-05,10.0,1585.png,0.6721412539482117,0.05839526653289795,0.6341463414634146,0.36585365853658536,82.0,45.0,0.6137459874153137,1.0,0.0,2.0,2.0,3690.0,1.0,0.42857142857142855,58.0,1406.0,0.38102981029810296,2.0,0.015718157181571817,0.13793103448275862,0.1724137931034483,0.0,0.0,1.0,0.0,0.4460093896713615,0.5539906103286385,0.6419405341148376,0.03436560556292534,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.1962603992202301,0.10880750144609858,3.0,-3.0,0.8883331926507414,0.3855643384735001,0.7991002220970773,0.8636798840119818,0.9144352888361114,0.19620114185331577,0.1087710755371599,3.0,-3.0,0.8884144325400455,0.385279253595957,0.7992317087834545,0.8638334838162467,3.0,0.9144352888361114,0.00017781182038270575,26.0,252.0,7.0,36.0,0.10317460317460317,1.0,1.0,0.021560918539762497,0.5975867509841919,1.0,0.02846197783946991,5.142857142857143,0.014595438726246357,-5.9257366914311493e-05,-3.642590893868092e-05,0.0,0.0,8.123988930408554e-05,-0.00028508487754308476,0.0001314866863771913,0.00015359980426488118,0.0,10.0,1585.png,0.6242467164993286,0.047496020793914795,0.6127260981912145,0.3872739018087855,43.0,72.0,0.5767506957054138,1.0,0.0,1.0,1.0,3096.0,1.0,0.44047619047619047,26.0,1225.0,0.395671834625323,4.0,0.008397932816537468,0.0,0.4230769230769231,1.0,0.0,0.0,0.0,0.4421052631578947,0.5578947368421052,0.5991537570953369,0.02850426733493805,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.1962603992202301,0.10880750144609858,3.0,-3.0,0.8883331926507414,0.3855643384735001,0.7991002220970773,0.8636798840119818,0.9144352888361114,0.19609887245891744,0.10870821546978131,3.0,-3.0,0.8884144325400455,0.3854606712453026,0.7992317087834545,0.8638334838162467,3.0,0.9144352888361114,0.00017781182038270575,26.0,92.0,4.0,23.0,0.2826086956521739,2.0,1.5,0.024405231699347496,0.612066388130188,1.0,0.02975395880639553,5.75,0.02390160784125328,-0.00016152676131264698,-9.928597631726765e-05,0.0,0.0,8.123988930408554e-05,-0.00010366722819749041,0.0001314866863771913,0.00015359980426488118,0.0,10.0,1585.png,0.632760226726532,0.05779141187667847,0.588135593220339,0.411864406779661,40.0,59.0,0.5749688148498535,1.0,0.0,1.0,1.0,2360.0,1.0,0.35185185185185186,26.0,998.0,0.4228813559322034,3.0,0.011016949152542373,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.36153846153846153,0.6384615384615384,0.6049471497535706,0.03428265079855919,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9199832191301915,0.18038928251486278,0.851823078516677,0.8809791633188708,0.9626009598501697,0.5312641800526363,0.36171527434503215,1.0,-1.0,0.9201376262273071,0.17990064337486766,0.8520878665423273,0.8812623908267695,1.0,0.9626009598501697,0.0003213883978788366,6.0,30.0,10.0,3.0,0.2,1.0,1.0,0.04503822326660156,0.7176470756530762,1.0,0.04945936240255833,3.3333333333333335,0.009056474082171917,0.001163390077152826,0.0010777650789091098,0.0,0.0,0.0001544070971155609,-0.0004886391399951118,0.00026478802565021997,0.0002832275078986646,0.0,10.0,1590.png,0.774274468421936,0.08870023488998413,0.48049052396878483,0.5195094760312151,46.0,39.0,0.6855742335319519,1.0,0.0,1.0,1.0,1794.0,1.0,0.375,6.0,938.0,0.5228539576365663,3.0,0.0033444816053511705,0.0,1.0,0.0,0.0,1.0,1.0,0.4375,0.5625,0.7278186082839966,0.04221222177147865,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9199832191301915,0.18038928251486278,0.851823078516677,0.8809791633188708,0.9626009598501697,0.5320984291292109,0.3624891748113324,1.0,-1.0,0.9202663384064458,0.1794934440915384,0.8523086490127999,0.8814985528995605,1.0,0.9626009598501697,0.0005892120627778671,11.0,33.0,11.0,3.0,0.3333333333333333,1.0,1.0,0.03840393200516701,0.7172905802726746,1.0,0.048507120460271835,3.6666666666666665,0.0092279352247715,0.001997639153727415,0.00185166554520938,0.0,0.0,0.00028311927625424005,-0.0008958384233243855,0.00048557049612285574,0.0005193895806896442,0.0,10.0,1590.png,0.7757702469825745,0.09200119972229004,0.4757228587015821,0.5242771412984178,47.0,39.0,0.6837690472602844,1.0,0.0,1.0,1.0,1833.0,1.0,0.5,11.0,972.0,0.530278232405892,3.0,0.006001091107474086,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.7258714437484741,0.045250095427036285,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9199832191301915,0.18038928251486278,0.851823078516677,0.8809791633188708,0.9626009598501697,0.5308272042132026,0.36131025957972807,1.0,-1.0,0.9200861514363234,0.18006352308819937,0.8519995855781185,0.8811679614251272,2.0,0.9626009598501697,0.00021425893191922437,4.0,12.0,6.0,2.0,0.3333333333333333,1.0,1.0,0.04417252913117409,0.7107843160629272,1.0,0.049805895239114766,3.0,0.010141254402697086,0.0007264142377191307,0.0006727503136050306,0.0,0.0,0.00010293230613189763,-0.00032575942666340785,0.00017650706144145545,0.0001887981062563826,0.0,10.0,1590.png,0.7757352590560913,0.07834964990615845,0.44548872180451127,0.5545112781954887,42.0,38.0,0.6973856091499329,1.0,0.0,1.0,1.0,1596.0,1.0,0.5,4.0,889.0,0.5570175438596491,4.0,0.002506265664160401,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.7316992878913879,0.041438885033130646,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.5301007899754835,0.36063750926612304,1.0,-1.0,0.9199832191301915,0.18038928251486278,0.851823078516677,0.8809791633188708,0.9626009598501697,0.5311904113320621,0.361646884272997,1.0,-1.0,0.9201376262273071,0.17990064337486766,0.8520878665423273,0.8812623908267695,2.0,0.9626009598501697,0.0003213883978788366,6.0,12.0,6.0,2.0,0.5,1.0,1.0,0.03960069268941879,0.713071882724762,1.0,0.048797402530908585,3.0,0.012690514326095581,0.0010896213565786406,0.0010093750068739804,0.0,0.0,0.0001544070971155609,-0.0004886391399951118,0.00026478802565021997,0.0002832275078986646,0.0,10.0,1590.png,0.7777777910232544,0.08039218187332153,0.44548872180451127,0.5545112781954887,42.0,38.0,0.6973856091499329,1.0,0.0,1.0,1.0,1596.0,1.0,0.5,6.0,891.0,0.5582706766917294,4.0,0.0037593984962406013,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.7348856329917908,0.04303865134716034,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.41842786460893217,0.26456451479240906,2.0,-2.0,0.9325479935091551,0.19344987691253,0.8736205354794593,0.9274808734014631,1.0,0.9376707843092974,0.0005358159472221292,48.0,1387.0,19.0,73.0,0.03460706560922855,1.0,1.0,0.02143562026321888,0.35433006286621094,1.0,0.024568555876612663,3.8421052631578947,0.009109019301831722,0.0018787652290312429,0.0015004063841375648,0.0,0.0,0.0002512689308621363,-0.0014957464709731694,0.0004409302093836276,0.0004969590427120751,0.0,10.0,1620.png,0.39244917035102844,0.05810081958770752,0.6120100083402835,0.3879899916597164,55.0,109.0,0.3343483507633209,1.0,0.0,1.0,1.0,5995.0,1.0,0.4044943820224719,48.0,2374.0,0.3959966638865721,4.0,0.008006672226855712,0.0,1.0,0.0,0.0,1.0,1.0,0.4473684210526316,0.5526315789473685,0.36159956455230713,0.030805354937911034,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.4209560028850567,0.2665891537247737,2.0,-2.0,0.9327993979185505,0.19195413044155682,0.8740619112275938,0.927978365572653,1.0,0.9376707843092974,0.0010716318944442584,96.0,1659.0,21.0,79.0,0.05786618444846293,1.4142135623730951,1.0992386659852207,0.02035568095743656,0.35420751571655273,1.0,0.025677794590592384,3.761904761904762,0.012093641795217991,0.004406903505155768,0.0035250453165022178,0.0,0.0,0.0005026733402575534,-0.0029914929419463387,0.000882305957518148,0.000994451213901959,0.0,10.0,1620.png,0.3939206004142761,0.060056835412979126,0.5897787948131198,0.41022120518688027,57.0,115.0,0.333863765001297,1.0,0.0,1.0,1.0,6555.0,1.0,0.4666666666666667,96.0,2785.0,0.4248665141113654,4.0,0.014645308924485127,0.0,1.0,0.0,0.0,1.0,1.0,0.48364485981308414,0.5163551401869159,0.3635880649089813,0.033623237162828445,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.4154915721125467,0.2622211184237758,2.0,-2.0,0.9321768421052632,0.19494562338350316,0.8729693069619255,0.9269676093922714,2.0,0.9374449538176645,0.00022325664467588716,20.0,224.0,32.0,7.0,0.08928571428571429,1.0,1.0,0.02600375935435295,0.35862746834754944,1.0,0.029994230717420578,4.571428571428571,0.01230616681277752,-0.0010575272673541969,-0.0008429899844956679,0.0,0.0,-0.00011988247302974209,0.0,-0.0002102983081501142,-1.630496647964108e-05,-0.000225830491632939,10.0,1620.png,0.3943899869918823,0.0627450942993164,0.6497948016415869,0.35020519835841313,68.0,43.0,0.3316448926925659,1.0,0.0,1.0,1.0,2924.0,1.0,0.4225352112676056,20.0,1044.0,0.35704514363885087,3.0,0.006839945280437756,1.0,0.0,1.0,1.0,0.0,0.0,0.43636363636363634,0.5636363636363636,0.3623291850090027,0.03205640986561775,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.413935636256274,0.26098287416232313,2.0,-2.0,0.9320509365314648,0.19494562338350316,0.8727484937383678,0.9269504813383663,2.0,0.9372078318014498,0.00045767612158556867,41.0,259.0,37.0,7.0,0.1583011583011583,1.4142135623730951,1.0404110792559118,0.023365918546915054,0.355619341135025,1.0,0.028549449518322945,5.285714285714286,0.013923932798206806,-0.0026134631236269246,-0.00208123424594836,0.0,0.0,-0.000245788046828177,0.0,-0.00043111153170782845,-3.343302038472107e-05,-0.00046295250784755826,10.0,1620.png,0.3924521207809448,0.06095165014266968,0.6537113730487416,0.34628862695125834,73.0,43.0,0.33150047063827515,1.0,0.0,1.0,1.0,3139.0,1.0,0.4782608695652174,41.0,1128.0,0.35935011150047785,3.0,0.013061484549219496,1.0,0.0,1.0,1.0,0.0,0.0,0.4791666666666667,0.5208333333333334,0.3623570203781128,0.032513611018657684,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.416177387083019,0.26276767593091166,2.0,-2.0,0.9322247983248472,0.19494562338350316,0.8730534262851856,0.9269741322526264,3.0,0.9375352860143177,0.0001339539868055323,12.0,51.0,17.0,3.0,0.23529411764705882,1.0,1.0,0.024878814816474915,0.26013073325157166,1.0,0.026123128645122052,5.666666666666667,0.007897419854998589,-0.00037171229688193197,-0.00029643247735983147,0.0,0.0,-7.192625344576431e-05,0.0,-0.00012617898489009072,-9.782106124678336e-06,-0.000135498294979719,10.0,1620.png,0.2918627858161926,0.06020331382751465,0.42864054184808903,0.571359458151911,53.0,39.0,0.23165947198867798,1.0,0.0,1.0,1.0,2067.0,1.0,0.4473684210526316,12.0,1193.0,0.5771649733913885,4.0,0.005805515239477504,1.0,0.0,1.0,1.0,0.0,0.0,0.44565217391304346,0.5543478260869565,0.2605285942554474,0.03117641806602478,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.4165490993799009,0.2630641084082715,2.0,-2.0,0.9322967245782929,0.19494562338350316,0.8731796052700757,0.926983914358751,0.9376707843092974,0.41581624282198526,0.2624798044658022,2.0,-2.0,0.9321588574123354,0.19494562338350316,0.872937762215703,0.926965163019205,3.0,0.9374110792439195,0.00025674514137727025,23.0,69.0,23.0,3.0,0.3333333333333333,1.0,1.0,0.022950734943151474,0.2557544708251953,1.0,0.025790097191929817,7.666666666666667,0.011619254015386105,-0.0007328565579156621,-0.0005843039424692775,0.0,0.0,-0.00013786716595753923,0.0,-0.00024184305437269238,-1.875133954609698e-05,-0.00025970506537786875,10.0,1620.png,0.29099640250205994,0.060446083545684814,0.4098218166014776,0.5901781833985223,59.0,39.0,0.23055031895637512,1.0,0.0,1.0,1.0,2301.0,1.0,0.5178571428571429,23.0,1381.0,0.6001738374619731,4.0,0.009995654063450673,1.0,0.0,1.0,1.0,0.0,0.0,0.5166666666666667,0.48333333333333334,0.2575490176677704,0.03174276649951935,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.2395212554628526,0.1360546136703433,5.0,-5.0,0.9149339352723822,0.27195906838912814,0.8432057411196031,0.9064601043827062,1.0,0.9235676924595226,0.0002278579078086905,40.0,370.0,5.0,74.0,0.10810810810810811,2.0,1.4853553390593273,0.01604263111948967,0.3661764860153198,1.0,0.021657569333910942,14.8,0.011556573212146759,0.000630709682954006,0.0004068575314779277,0.0,0.0,-4.032841934731302e-06,-0.00048617863592165245,-6.850628985866081e-06,9.831159668749478e-05,-0.00011030030709935357,10.0,1660.png,0.39518898725509644,0.04297015070915222,0.5210643015521065,0.4789356984478936,41.0,110.0,0.3522188365459442,1.0,0.0,1.0,1.0,4510.0,1.0,0.3625,40.0,2200.0,0.4878048780487805,3.0,0.008869179600886918,0.475,0.525,0.0,0.0,1.0,1.0,0.3917525773195876,0.6082474226804123,0.374813050031662,0.023915933445096016,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.2394704876174422,0.13602185361457658,4.0,-4.0,0.9148433747414986,0.271218224753438,0.8430519184487018,0.9065955991335082,1.0,0.9232425968175458,0.0007291453049878096,128.0,420.0,5.0,84.0,0.3047619047619048,3.0,1.6668043800963557,0.013843134045600891,0.36856621503829956,1.0,0.019996153190732002,16.8,0.011199497617781162,0.0005799418375435905,0.0003740974757112103,-1.0,1.0,-9.459337281836344e-05,-0.0012270222716118107,-0.00016067329988722623,0.0002338063474894847,-0.0004353959490761561,10.0,1660.png,0.39418452978134155,0.04189690947532654,0.5266260162601626,0.4733739837398374,41.0,120.0,0.352287620306015,0.0,0.0,1.0,1.0,4920.0,1.0,0.32978723404255317,128.0,2457.0,0.499390243902439,3.0,0.026016260162601626,0.5859375,0.4140625,0.0,1.0,1.0,0.0,0.3949367088607595,0.6050632911392405,0.37454456090927124,0.024077925831079483,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.23929032899314184,0.13590561404499138,5.0,-5.0,0.9149642749320721,0.2722137333888966,0.84325728065294,0.9064134261527419,2.0,0.923677992766622,5.696447695217263e-05,10.0,15.0,5.0,3.0,0.6666666666666666,2.0,1.4414213562373095,0.018433980643749237,0.33764705061912537,1.0,0.02752091735601425,1.6666666666666667,0.012941176071763039,0.0003997832132432433,0.0002578579061260078,0.0,0.0,2.630681775517285e-05,-0.0002315136361532022,4.468890435105344e-05,5.1633366723202734e-05,0.0,10.0,1660.png,0.37712419033050537,0.055359452962875366,0.5209505941213258,0.4790494058786742,41.0,39.0,0.32176473736763,1.0,0.0,1.0,1.0,1599.0,1.0,0.4,10.0,776.0,0.48530331457160725,3.0,0.006253908692933083,0.0,1.0,0.0,0.0,1.0,1.0,0.4166666666666667,0.5833333333333334,0.3507353365421295,0.029312536120414734,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.2415180567284288,0.1373446327683616,5.0,-5.0,0.9151532406728383,0.2705236838449785,0.8435783513244121,0.9067899968084622,2.0,0.923672187487301,0.0004785016063982501,84.0,318.0,53.0,6.0,0.2641509433962264,2.8284271247461903,1.5577421375741705,0.01465605664998293,0.34084969758987427,1.0,0.0197056382894516,8.833333333333334,0.01230041217058897,0.0026275109485301984,0.001696876629496219,0.0,0.0,0.00021527255852138438,-0.0019215631800713062,0.00036575957582307694,0.0004282040224434791,-5.805279321036139e-06,10.0,1660.png,0.3690786063671112,0.04793289303779602,0.48475120385232745,0.5152487961476726,89.0,42.0,0.3211457133293152,1.0,0.0,1.0,1.0,3738.0,1.0,0.42592592592592593,84.0,2010.0,0.5377207062600321,4.0,0.02247191011235955,0.011904761904761904,0.9880952380952381,0.0,0.0,1.0,1.0,0.4473684210526316,0.5526315789473685,0.3456827998161316,0.02648673579096794,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.23846555193917862,0.1353737658674189,5.0,-5.0,0.9148880499383246,0.2724452470250498,0.8431277988287978,0.9063532575256933,3.0,0.9235851082974857,9.11431631234762e-05,16.0,56.0,2.0,28.0,0.2857142857142857,1.0,1.0,0.02308875508606434,0.3715686500072479,1.0,0.02385396882891655,14.0,0.01051353383809328,-0.00042499384071997826,-0.00027399027144647814,0.0,0.0,-4.991817599231396e-05,0.0,-8.479291979113235e-05,-8.535260325404082e-06,-9.288446913624515e-05,10.0,1660.png,0.4032912850379944,0.059584736824035645,0.49835526315789475,0.5016447368421053,38.0,64.0,0.34370654821395874,1.0,0.0,1.0,1.0,2432.0,1.0,0.44642857142857145,16.0,1236.0,0.5082236842105263,3.0,0.006578947368421052,1.0,0.0,1.0,1.0,0.0,0.0,0.4626865671641791,0.5373134328358209,0.3728123605251312,0.030191393569111824,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.2388905457798986,0.13564775613886537,5.0,-5.0,0.9149379681143169,0.2724452470250498,0.843212591748589,0.9063617927860187,0.923677992766622,0.23832007952286283,0.13528001128508957,5.0,-5.0,0.9148381271691592,0.2724452470250498,0.8430430059090066,0.9063447207092231,3.0,0.9234922238283495,0.0001822863262469524,32.0,64.0,2.0,32.0,0.5,1.0,1.0,0.021411649882793427,0.3742647171020508,1.0,0.023829668760299683,16.0,0.010043039917945862,-0.0005704662570357732,-0.00036774485377580324,0.0,0.0,-9.984094515769204e-05,0.0,-0.00016958583958237572,-1.7072076795576763e-05,-0.0001857689382724903,10.0,1660.png,0.4035505950450897,0.05850416421890259,0.49729102167182665,0.5027089783281734,38.0,68.0,0.34504643082618713,1.0,0.0,1.0,1.0,2584.0,1.0,0.4864864864864865,32.0,1331.0,0.5150928792569659,3.0,0.01238390092879257,1.0,0.0,1.0,1.0,0.0,0.0,0.48717948717948717,0.5128205128205128,0.37433385848999023,0.03118136152625084,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.23355052457205963,0.1322146643993198,5.0,-5.0,0.925636968257776,0.2980719349818433,0.86156814867013,0.9262179196377842,1.0,0.9250567452008516,0.00017174110248980562,39.0,176.0,44.0,4.0,0.2215909090909091,1.0,1.0,0.014411370269954205,0.35042741894721985,1.0,0.016442790627479557,11.0,0.00920705683529377,-8.545748992813684e-05,-5.4777057444999055e-05,0.0,0.0,-2.178645704609128e-05,-0.00034584125886222283,-3.775055150045947e-05,5.7786472375531694e-05,-0.00010117361392159019,10.0,1666.png,0.36985546350479126,0.03548622131347656,0.685,0.315,80.0,40.0,0.3343692421913147,1.0,0.0,1.0,1.0,3200.0,1.0,0.47058823529411764,39.0,1047.0,0.3271875,3.0,0.0121875,0.5897435897435898,0.41025641025641024,1.0,1.0,0.0,0.0,0.4818181818181818,0.5181818181818182,0.35151517391204834,0.021179288625717163,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.23383908655226485,0.13239964986870076,5.0,-5.0,0.9256472276449783,0.2978125540376967,0.861585925464617,0.9262649265071863,1.0,0.9250303520841765,0.0002510062267158698,57.0,136.0,34.0,4.0,0.41911764705882354,2.0,1.4501202499910943,0.015046956017613411,0.3576883375644684,1.0,0.01764705777168274,8.5,0.012109093368053436,0.00020310449027707844,0.00013020841193595034,0.0,0.0,-1.1527069843753068e-05,-0.0006052222030088483,-1.9973757013458382e-05,0.00010479334177759814,-0.00012756673059666213,10.0,1666.png,0.380893737077713,0.04457464814186096,0.6639285714285714,0.3360714285714286,70.0,40.0,0.33631908893585205,1.0,0.0,1.0,1.0,2800.0,1.0,0.46511627906976744,57.0,998.0,0.35642857142857143,3.0,0.02035714285714286,0.5087719298245614,0.49122807017543857,0.0,1.0,1.0,0.0,0.4756756756756757,0.5243243243243243,0.35853737592697144,0.023711122572422028,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.2361095781550076,0.13385728230671037,5.0,-5.0,0.9258455456702515,0.2963859588448902,0.8619296246813603,0.9265430195162783,2.0,0.9251491211092148,0.00042274732920567537,96.0,1547.0,91.0,17.0,0.062055591467356175,1.4142135623730951,1.0862944921610616,0.013130848295986652,0.3147467374801636,1.0,0.017755655571818352,5.352941176470588,0.008626054041087627,0.0024735960930198364,0.0015878408499455654,0.0,0.0,0.0001867909554293945,-0.0020318173958153163,0.0003237254597298067,0.00038288635086958234,-8.79770555839432e-06,10.0,1666.png,0.34166669845581055,0.03690478205680847,0.47407517456544346,0.5259248254345565,127.0,53.0,0.3047619163990021,1.0,0.0,1.0,1.0,6731.0,1.0,0.43776824034334766,96.0,3636.0,0.5401871935819343,4.0,0.014262368147377804,0.020833333333333332,0.9791666666666666,0.0,0.0,1.0,1.0,0.47357293868921774,0.5264270613107822,0.3228122889995575,0.02102218195796013,R223-structured-seam-background-proposal-diagnostic,val
0.5,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.2382864201888291,0.13525832060304024,3.0,-3.0,0.9259307365978553,0.29498097873076257,0.8620773055779881,0.9268019655803089,2.0,0.9250611440536308,0.0007970548602732005,181.0,1638.0,91.0,18.0,0.1105006105006105,2.23606797749979,1.5343668919313624,0.014712496660649776,0.32299861311912537,1.0,0.02047118730843067,5.055555555555555,0.012332155369222164,0.004650438126841322,0.002988879146275436,-2.0,2.0,0.00027198188303323434,-0.003436797509942968,0.00047140635635767314,0.0006418324149002341,-9.677476114233752e-05,10.0,1666.png,0.3528587818145752,0.04809686541557312,0.4836687080781569,0.5163312919218431,127.0,54.0,0.3047619163990021,1.0,0.0,1.0,1.0,6858.0,1.0,0.41975308641975306,181.0,3722.0,0.5427238261883931,4.0,0.026392534266550013,0.12154696132596685,0.8784530386740331,0.0,0.0,1.0,1.0,0.4618556701030928,0.5381443298969072,0.32883769273757935,0.02647705003619194,R223-structured-seam-background-proposal-diagnostic,val
0.25,0.23363598206198777,0.1322694414567648,5.0,-5.0,0.9256587547148221,0.29841777624070553,0.8616058992216304,0.9261601331654087,0.9251579188147732,0.2332369240279955,0.1320136962335358,5.0,-5.0,0.9255926569963241,0.2974883278575134,0.8614913729169825,0.9263144445717206,3.0,0.9248719933841254,0.0004755907453563848,108.0,3468.0,34.0,102.0,0.031141868512110725,1.4142135623730951,1.1150593228814154,0.013907318003475666,0.3165940046310425,1.0,0.021209124475717545,3.0,0.014483737759292126,-0.00039905803399226114,-0.00025574522322902027,0.0,0.0,-6.609771849797053e-05,-0.0009294483831921441,-0.00011452630464792168,0.00015431140631194662,-0.0002859254306477599,10.0,1666.png,0.3417574167251587,0.03963977098464966,0.5706004140786749,0.42939958592132504,70.0,138.0,0.30211764574050903,1.0,0.0,1.0,1.0,9660.0,1.0,0.44,108.0,4256.0,0.4405797101449275,3.0,0.011180124223602485,0.6018518518518519,0.39814814814814814,1.0,1.0,0.0,0.0,0.46218487394957986,0.5378151260504201,0.32042181491851807,0.027532827109098434,R223-structured-seam-background-proposal-diagnostic,val
