accepted,action_frac,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,corridor_radius,cut_area,cut_gt_fg_frac,cut_gt_gap_frac,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,hard_risk,image,overerosion_proxy,pred_component_id,quick_useful,reject_reason,safe_gap_positive,seam_prob_mean,seam_prob_p90
0.0,0.35,0.27730519037438023,0.16097174544494322,4.0,-4.0,0.8650794490964716,0.2715271271612299,0.762237892694575,0.8493711672383328,0.8813796971396523,2.0,33.0,0.12121212121212122,0.8787878787878788,0.0006116823447182562,0.00041208335413012165,0.0,0.0,0.00021744435553017194,-0.0012349885018311801,0.00033757013197355246,0.0004991742182655079,-8.628499935292577e-05,0.0,13867.png,0.0,19.0,1.0,low_mean_prob,1.0,0.3937486104339596,0.9880249126005844
0.0,0.5,0.2762727272727273,0.16027635673223986,4.0,-4.0,0.8649787243050998,0.2724214291797973,0.76208150704094,0.8491769889433868,0.8813796971396523,1.0,22.0,0.18181818181818182,0.8181818181818182,-0.0004207807569346911,-0.00028330535857323813,0.0,0.0,0.00011671956415837403,-0.0003406864832637968,0.00018118447833859186,0.000304995923319451,-8.628499935292577e-05,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,1.0,0.017290609856623198,0.04784485695483419
0.0,0.25,0.27641093273909684,0.1603693931398417,4.0,-4.0,0.8649083442699294,0.2727195298526531,0.7619722512307922,0.8490213190375265,0.8814012683894905,1.0,12.0,0.25,0.75,-0.00028257529056513464,-0.00019026895097140617,0.0,0.0,4.633952898791538e-05,-4.2585810408002356e-05,7.192866819072385e-05,0.00014932601745920593,-6.471374951466657e-05,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,1.0,0.017221293130597098,0.06435573915900365
0.0,0.35,0.27592474779605564,0.16004217185028993,4.0,-4.0,0.8649312429205086,0.2722510859381654,0.7620077969073511,0.8492256522191041,0.8812286983907848,2.0,33.0,0.3333333333333333,0.6666666666666666,-0.0007687602336063359,-0.0005174902405231663,0.0,0.0,6.923817956716594e-05,-0.0005110297248956952,0.00010747434474966955,0.0003536591990367377,-0.0002372837482204071,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,0.0,0.015180706246445222,0.046546325856144544
0.0,0.5,0.2760844878491937,0.16014966273187184,4.0,-4.0,0.8649861841896312,0.2719955710757176,0.7620930883313124,0.8493315869352793,0.8812286983907848,2.0,39.0,0.28205128205128205,0.717948717948718,-0.0006090201804682671,-0.00040999935894125983,0.0,0.0,0.00012417944868980957,-0.0007665445873434873,0.0001927657687109674,0.00045959391521199766,-0.0002372837482204071,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,0.0,0.014013028571486346,0.0387551392640068
0.0,0.35,0.27641093273909684,0.1603693931398417,4.0,-4.0,0.8649237933954276,0.2726343582318371,0.7619962328192312,0.8490711109263954,0.8813796971396523,1.0,16.0,0.25,0.75,-0.00028257529056513464,-0.00019026895097140617,0.0,0.0,6.178865448613902e-05,-0.00012775743122395156,9.591025662980535e-05,0.00019911790632809456,-8.628499935292577e-05,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,1.0,0.012882502105141625,0.04265073256007565
0.0,0.25,0.27641093273909684,0.1603693931398417,4.0,-4.0,0.8649237933954276,0.2726343582318371,0.7619962328192312,0.8490711109263954,0.8813796971396523,2.0,16.0,0.25,0.75,-0.00028257529056513464,-0.00019026895097140617,0.0,0.0,6.178865448613902e-05,-0.00012775743122395156,9.591025662980535e-05,0.00019911790632809456,-8.628499935292577e-05,1.0,13867.png,0.0,19.0,0.0,low_mean_prob,1.0,0.012882502105141625,0.04265073256007565
0.0,0.25,0.4547763395051614,0.29431101214145594,3.0,-3.0,0.9403325199856382,0.21089851883864377,0.8873845217679924,0.9201261920126192,0.9614462525098145,1.0,4.0,0.5,0.5,0.0001787325554810093,0.0001496927375210788,0.0,0.0,-1.748792251121678e-06,-7.857619926923687e-05,-3.1147967980427183e-06,2.409705857631117e-05,-2.9967934310315414e-05,0.0,14041.png,0.0,19.0,1.0,low_mean_prob,0.0,0.13077746756227443,0.2270943994373138
0.0,0.25,0.4543816543816544,0.2939805002119542,3.0,-3.0,0.9402531163206531,0.21081994263937454,0.8872431056897077,0.920138839087219,0.9612664449039527,2.0,18.0,0.7777777777777778,0.2222222222222222,-0.00021595256802597884,-0.00018081919198065233,0.0,0.0,-8.11524572361666e-05,-0.00015715239853847374,-0.0001445308750828156,3.6744133176114246e-05,-0.00020977554017209687,1.0,14041.png,1.0,19.0,0.0,low_mean_prob,0.0,0.07187825168990221,0.1858400775021016
0.0,0.35,0.4544784673325692,0.29406155639137577,3.0,-3.0,0.9403014604049271,0.21089851883864377,0.8873292028544559,0.9201216101877214,0.9613863166411939,1.0,8.0,0.75,0.25,-0.00011913961711118581,-9.976301255909537e-05,0.0,0.0,-3.280837296215644e-05,-7.857619926923687e-05,-5.8433710334537814e-05,1.951523367849095e-05,-8.990380293094624e-05,1.0,14041.png,1.0,19.0,0.0,low_mean_prob,0.0,0.06634795167344913,0.17815387422851087
0.0,0.5,0.4544784673325692,0.29406155639137577,3.0,-3.0,0.9403014604049271,0.21089851883864377,0.8873292028544559,0.9201216101877214,0.9613863166411939,1.0,8.0,0.75,0.25,-0.00011913961711118581,-9.976301255909537e-05,0.0,0.0,-3.280837296215644e-05,-7.857619926923687e-05,-5.8433710334537814e-05,1.951523367849095e-05,-8.990380293094624e-05,1.0,14041.png,1.0,19.0,0.0,low_mean_prob,0.0,0.06634795167344913,0.17815387422851087
0.0,0.35,0.45427752762996315,0.2938933319209788,3.0,-3.0,0.9402142846673605,0.21081994263937454,0.8871739551351202,0.9201331114808652,0.9611915250681771,2.0,23.0,0.8260869565217391,0.17391304347826086,-0.0003200793197172258,-0.0002679874829560891,0.0,0.0,-0.00011998411052882574,-0.00015715239853847374,-0.00021368142967026493,3.1016526822247314e-05,-0.0002846953759477744,1.0,14041.png,1.0,19.0,0.0,low_mean_prob,0.0,0.05838124278365875,0.15023271263458374
