anchor_area,anchor_assd_px,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count,anchor_component_count_mae,anchor_component_delta_mean,anchor_component_merge_rate,anchor_dice,anchor_gap_region_fp_rate,anchor_gap_region_precision,anchor_hd95_px,anchor_instance_merge_count,anchor_iou,anchor_precision,anchor_recall,anchor_specificity,anchor_surface_dice_2px,anchor_surface_dice_5px,bbox_h,bbox_w,candidate_assd_px,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_component_merge_rate,candidate_dice,candidate_gap_region_fp_rate,candidate_gap_region_precision,candidate_hd95_px,candidate_instance_merge_count,candidate_iou,candidate_precision,candidate_rank,candidate_recall,candidate_specificity,candidate_surface_dice_2px,candidate_surface_dice_5px,component_area,component_edge_contact_frac,component_id,cut_area,cut_boundary_contact_frac,cut_centroid_dist_norm,cut_exposed_boundary_frac,cut_frac_component,cut_neighbor_fg_frac,delta_assd_px,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_component_merge_rate,delta_dice,delta_gap_region_fp_rate,delta_gap_region_precision,delta_hd95_px,delta_instance_merge_count,delta_iou,delta_precision,delta_recall,delta_specificity,delta_surface_dice_2px,delta_surface_dice_5px,dist_ratio,fill,gradient_ratio,image,label_positive,min_piece_area,min_piece_frac,piece_count,slenderness,split,split_gain
48045.0,1.7075469496584803,0.456278079924332,0.2955701243796336,25.0,0.0,0.0,0.0,0.9247154768425537,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8599728322390763,0.9487355604121136,0.9018816406481867,0.9984316447353758,0.756746300415901,0.9528000773769223,8.0,33.0,1.7191476998405302,0.45259823159487444,0.29248915235592493,0.0,0.0,0.0,0.9240966301258627,0.1054553264604811,0.8945446735395189,5.0,1.0,0.8589029981697768,0.9487692532149482,1.0,0.9006746997487188,0.9984348285666074,0.7538922734745189,0.9528092060729136,4981.0,0.6060606060606061,24.0,66.0,0.7302631578947368,0.08770580193070293,0.47674418604651164,0.013250351335073279,0.5232558139534884,0.011600750182049868,-0.003679848329457558,-0.0030809720237086613,0.0,0.0,0.0,-0.0006188467166909906,-0.00021477663230240474,0.00021477663230240474,0.0,0.0,-0.0010698340692995023,3.3692802834606184e-05,-0.0012069408994678232,3.183831231545753e-06,-0.0028540269413820374,9.128695991345026e-06,0.16829008720779415,0.25,3.0340807206145146,13480.png,0.0,0.0,0.0,1.0,4.125,val,0.0
48045.0,1.7075469496584803,0.456278079924332,0.2955701243796336,25.0,0.0,0.0,0.0,0.9247154768425537,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8599728322390763,0.9487355604121136,0.9018816406481867,0.9984316447353758,0.756746300415901,0.9528000773769223,6.0,27.0,1.719107142387701,0.45612708018154313,0.2954434100930916,0.0,0.0,0.0,0.9241261722080136,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8589540412044374,0.9486778771019566,2.0,0.9008132011634119,0.9984316447353758,0.7561400116031716,0.9505898278862889,4981.0,0.5740740740740741,24.0,54.0,0.7338709677419355,0.043852900965351466,0.4714285714285714,0.010841196546878137,0.5285714285714286,0.011560192729220597,-0.00015099974278887096,-0.00012671428654198458,0.0,0.0,0.0,-0.0005893046345400998,0.0,0.0,0.0,0.0,-0.0010187910346388662,-5.7683310156986245e-05,-0.0010684394847747525,0.0,-0.0006062888127293942,-0.0022102494906334202,0.17048311955924866,0.3333333333333333,3.1206569804169297,13480.png,0.0,0.0,0.0,1.0,4.5,val,0.0
48045.0,1.7075469496584803,0.456278079924332,0.2955701243796336,25.0,0.0,0.0,0.0,0.9247154768425537,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8599728322390763,0.9487355604121136,0.9018816406481867,0.9984316447353758,0.756746300415901,0.9528000773769223,11.0,2.0,1.7116365563882354,0.4552545738193164,0.29471171502019833,0.0,0.0,0.0,0.9244754677164077,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8595577692249642,0.9487120754638403,3.0,0.9014463504877228,0.9984316447353758,0.754713332688775,0.9528183312385188,2838.0,0.5,12.0,22.0,0.75,0.07193500012656064,0.43333333333333335,0.007751937984496124,0.5666666666666667,0.004089606729755113,-0.0010235061050156147,-0.0008584093594352638,0.0,0.0,0.0,-0.00024000912614607905,0.0,0.0,0.0,0.0,-0.0004150630141120937,-2.3484948273311268e-05,-0.0004352901604638415,0.0,-0.0020329677271259117,1.8253861596484455e-05,0.16770509831248423,1.0,2.455059136033497,13480.png,0.0,0.0,0.0,1.0,5.5,val,0.0
48045.0,1.7075469496584803,0.456278079924332,0.2955701243796336,25.0,0.0,0.0,0.0,0.9247154768425537,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8599728322390763,0.9487355604121136,0.9018816406481867,0.9984316447353758,0.756746300415901,0.9528000773769223,3.0,10.0,1.712337544313519,0.45610551694795065,0.29542531692081575,0.0,0.0,0.0,0.9244972911551651,0.1056701030927835,0.8943298969072165,5.0,1.0,0.859595502226247,0.9487142113482561,4.0,0.9014859223204923,0.9984316447353758,0.7564536401430919,0.9507879725418157,4981.0,0.55,24.0,20.0,0.74,0.062017367294604234,0.43333333333333335,0.004015257980325236,0.5666666666666667,0.004790594655038616,-0.00017256297638135187,-0.00014480745881784163,0.0,0.0,0.0,-0.00021818568738862787,0.0,0.0,0.0,0.0,-0.0003773300128292467,-2.1349063857534212e-05,-0.000395718327694361,0.0,-0.00029266027280905327,-0.0020121048351066095,0.17213366496060648,0.6666666666666666,1.9389288528284547,13480.png,0.0,0.0,0.0,1.0,3.3333333333333335,val,0.0
48045.0,1.7075469496584803,0.456278079924332,0.2955701243796336,25.0,0.0,0.0,0.0,0.9247154768425537,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8599728322390763,0.9487355604121136,0.9018816406481867,0.9984316447353758,0.756746300415901,0.9528000773769223,19.0,15.0,1.719911221102705,0.4524946795932845,0.29240266487378525,0.0,0.0,0.0,0.924158928299589,0.1056701030927835,0.8943298969072165,5.0,1.0,0.8590106407063618,0.948681085135642,5.0,0.900872558912566,0.9984316447353758,0.7518135216171776,0.9528000773769223,13943.0,0.6470588235294118,21.0,51.0,0.7154471544715447,0.03408980858540995,0.4861111111111111,0.003657749408305243,0.5138888888888888,0.012364271444224695,-0.003783400331047515,-0.003167459505848347,0.0,0.0,0.0,-0.0005565485429647188,0.0,0.0,0.0,0.0,-0.0009621915327144848,-5.447527647162165e-05,-0.0010090817356206427,0.0,-0.004932778798723336,0.0,0.1137178694003392,0.17894736842105263,2.0643069752688863,13480.png,0.0,0.0,0.0,1.0,1.2666666666666666,val,0.0
48138.0,2.6874880553214657,0.27669350802966197,0.1605596620908131,25.0,7.0,-7.0,1.0,0.8648620047409414,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7619003225626014,0.8488719930200673,0.8814659821390052,0.9961391457189892,0.5015370284117373,0.8675360968793665,23.0,3.0,2.6838494681146323,0.278010185522008,0.16144705571692633,7.0,-7.0,1.0,0.8648900464801109,0.27156971297163784,0.7284302870283621,7.0710678118654755,2.0,0.7619438485215931,0.8493065230500509,1.0,0.881056128392079,0.996154005364332,0.502048417132216,0.8675977653631285,10541.0,0.5106382978723404,19.0,47.0,0.7669902912621359,0.02874797872880345,0.42857142857142855,0.004458780001897353,0.5714285714285714,-0.00363858720683341,0.0013166774923460411,0.0008873936261132309,0.0,0.0,0.0,2.804173916948205e-05,-0.0011924026914232333,0.0011924026914231778,0.0,0.0,4.352595899170808e-05,0.00043453002998361523,-0.0004098537469261476,1.485964534275741e-05,0.0005113887204787337,6.166848376198963e-05,0.1356875794726156,0.6811594202898551,2.4106603789781684,13867.png,1.0,0.0,0.0,1.0,7.666666666666667,val,0.0
48138.0,2.6874880553214657,0.27669350802966197,0.1605596620908131,25.0,7.0,-7.0,1.0,0.8648620047409414,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7619003225626014,0.8488719930200673,0.8814659821390052,0.9961391457189892,0.5015370284117373,0.8675360968793665,2.0,10.0,2.6854787081433273,0.2773204784210287,0.16098204857444562,7.0,-7.0,1.0,0.8648757356365638,0.2722510859381654,0.7277489140618346,7.0710678118654755,2.0,0.7619216351802466,0.8490585643626086,2.0,0.8812934121402994,0.9961455141384219,0.501722692988174,0.8675854362603594,7560.0,0.5,24.0,20.0,0.7708333333333334,0.04,0.39285714285714285,0.0026455026455026454,0.6071428571428571,-0.0020093471781383876,0.0006269703913667213,0.00042238648363251974,0.0,0.0,0.0,1.3730895622399153e-05,-0.0005110297248956952,0.0005110297248956952,0.0,0.0,2.1312617645152798e-05,0.00018657134254129737,-0.00017256999870574052,6.36841943268962e-06,0.00018566457643665046,4.9339380992940995e-05,0.17556172079419585,1.0,2.7052698478513366,13867.png,1.0,0.0,0.0,1.0,5.0,val,0.0
48138.0,2.6874880553214657,0.27669350802966197,0.1605596620908131,25.0,7.0,-7.0,1.0,0.8648620047409414,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7619003225626014,0.8488719930200673,0.8814659821390052,0.9961391457189892,0.5015370284117373,0.8675360968793665,12.0,3.0,2.691718747710444,0.27631997817090365,0.160308163157617,7.0,-7.0,1.0,0.8645736302819883,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7614528368728208,0.8487966080558673,3.0,0.880948272142888,0.9961391457189892,0.5009777446689636,0.8669336064810503,3805.0,0.5416666666666666,20.0,24.0,0.7586206896551724,0.07249994335944138,0.4117647058823529,0.006307490144546649,0.5882352941176471,0.00423069238897833,-0.0003735298587583258,-0.0002514989331960926,0.0,0.0,0.0,-0.0002883744589531334,0.0,0.0,0.0,0.0,-0.0004474856897805912,-7.538496420000929e-05,-0.0005177099961172216,0.0,-0.0005592837427736974,-0.0006024903983161689,0.1600504491952762,0.6666666666666666,3.1675108717224854,13867.png,0.0,0.0,0.0,1.0,4.0,val,0.0
48138.0,2.6874880553214657,0.27669350802966197,0.1605596620908131,25.0,7.0,-7.0,1.0,0.8648620047409414,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7619003225626014,0.8488719930200673,0.8814659821390052,0.9961391457189892,0.5015370284117373,0.8675360968793665,21.0,12.0,2.698421897850456,0.2762008733624454,0.16022799240025332,7.0,-7.0,1.0,0.8642971339029529,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7610239964201145,0.8487242935268553,4.0,0.880452133396609,0.9961391457189892,0.5000931445603577,0.8662444113263785,10541.0,0.6808510638297872,19.0,47.0,0.717948717948718,0.040655781409087086,0.4714285714285714,0.004458780001897353,0.5285714285714286,0.010933842528990212,-0.0004926346672165516,-0.0003316696905597827,0.0,0.0,0.0,-0.000564870837988507,0.0,0.0,0.0,0.0,-0.000876326142486894,-0.0001476994932120279,-0.001013848742396184,0.0,-0.0014438838513796126,-0.0012916855529879756,0.12890539688454766,0.1865079365079365,2.7996127230396803,13867.png,0.0,0.0,0.0,1.0,1.75,val,0.0
48138.0,2.6874880553214657,0.27669350802966197,0.1605596620908131,25.0,7.0,-7.0,1.0,0.8648620047409414,0.2727621156630611,0.7272378843369389,7.0710678118654755,2.0,0.7619003225626014,0.8488719930200673,0.8814659821390052,0.9961391457189892,0.5015370284117373,0.8675360968793665,9.0,2.0,2.6868849003830846,0.27696925595779515,0.16074539407696775,7.0,-7.0,1.0,0.8648362581765067,0.27237884336938933,0.7276211566306107,7.0710678118654755,2.0,0.7618603610323735,0.849002493765586,5.0,0.8812718408904612,0.9961439220335637,0.5016762898118831,0.8675731048612405,10541.0,0.5555555555555556,19.0,18.0,0.7727272727272727,0.0574959574576069,0.38461538461538464,0.0017076178730670714,0.6153846153846154,-0.0006031549383811452,0.0002757479281331743,0.00018573198615465247,0.0,0.0,0.0,-2.574656443476986e-05,-0.00038327229367174365,0.00038327229367174365,0.0,0.0,-3.996153022789439e-05,0.00013050074551868018,-0.00019414124854399972,4.776314574517215e-06,0.0001392614001457515,3.7007981874004336e-05,0.13448455738962695,1.0,3.1293714542774564,13867.png,1.0,0.0,0.0,1.0,4.5,val,0.0
