action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_rank,candidate_recall,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,r216_bg_channel_proxy,r216_bg_component_count_delta,r216_bg_components_after,r216_bg_components_before,r216_crop_area,r216_cut_adjacent_bg_components_before,r216_cut_adjacent_bg_frac_before,r216_cut_area,r216_cut_component_bg_area_after,r216_cut_component_bg_frac_crop_after,r216_cut_component_border_contacts_after,r216_cut_frac_crop,r216_cut_gt_fg_frac,r216_cut_gt_gap_frac,r216_hard_risk,r216_overerosion_proxy,r216_quick_useful,r216_safe_channel_proxy_positive,run_id,split
1.0,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4605984762044978,0.2992061973986228,0.0,0.0,0.9493998331862632,0.118769621503404,0.90367378873126,0.9588460787186248,1.0,0.940137894711642,-0.0021292985056071134,-0.0017995497278139871,0.0,0.0,-0.00019716027620941823,-0.00038802074147235854,-0.000357318902995174,0.00010809618970963886,-0.0004907711091427513,12498.png,1.0,0.0,1.0,1.0,2356.0,1.0,0.48333333333333334,52.0,1435.0,0.6090831918505942,4.0,0.022071307300509338,0.7884615384615384,0.21153846153846154,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46233670653173875,0.3006748671803953,0.0,0.0,0.9495398708133682,0.11915764224487636,0.9039275689107726,0.9587334512842414,2.0,0.9405209355773144,-0.0003910681783661496,-0.00033087994604147353,0.0,0.0,-5.71226491044019e-05,0.0,-0.00010353872348256576,-4.531244673811052e-06,-0.00010773024347032756,12498.png,1.0,0.0,1.0,1.0,1776.0,1.0,0.42424242424242425,9.0,885.0,0.4983108108108108,3.0,0.005067567567567568,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4617762891530789,0.3002009954058193,0.0,0.0,0.9494948274195107,0.11912236763201524,0.90384593260702,0.958741122202426,2.0,0.9404251753608963,-0.0009514855570260106,-0.0008047517206175026,0.0,0.0,-0.00010216604296187093,-3.5274612861124766e-05,-0.00018517502723525148,3.1396735108435436e-06,-0.0002034904598884335,12498.png,1.0,0.0,1.0,1.0,1998.0,1.0,0.47619047619047616,18.0,1025.0,0.513013013013013,3.0,0.009009009009009009,0.9444444444444444,0.05555555555555555,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46194032596298884,0.3003396641630388,0.0,0.0,0.9494827419510781,0.11915764224487636,0.9038240301872901,0.9587289190442486,2.0,0.9404132053338441,-0.0007874487471160596,-0.0006660829633979848,0.0,0.0,-0.00011425151139454748,0.0,-0.00020707744696513153,-9.063484666560484e-06,-0.00021546048694065512,12498.png,1.0,0.0,1.0,1.0,1900.0,1.0,0.38235294117647056,18.0,929.0,0.48894736842105263,3.0,0.009473684210526316,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4608250837228131,0.2993974751338944,0.0,0.0,0.9493805523659878,0.11912236763201524,0.9036388527777458,0.958732057416268,2.0,0.9402097148739557,-0.0019026909872917885,-0.001608271992542376,0.0,0.0,-0.00021644109648477627,-3.5274612861124766e-05,-0.00039225485650939973,-5.925112647187092e-06,-0.0004189509468290886,12498.png,1.0,0.0,1.0,1.0,2052.0,1.0,0.45454545454545453,36.0,1043.0,0.5082846003898636,3.0,0.017543859649122806,0.9722222222222222,0.027777777777777776,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4633051159366949,0.3014945391837517,0.0,0.0,0.9496673293892276,0.11845214998765388,0.9041586118015281,0.9589684757801725,3.0,0.940544875631419,0.000577341226589978,0.0004887920573148907,0.0,0.0,7.033592675498301e-05,-0.0007054922572224814,0.00012750416727291825,0.00023049325125734654,-8.379018936577332e-05,12498.png,1.0,0.0,1.0,1.0,3675.0,1.0,0.46511627906976744,27.0,2040.0,0.5551020408163265,4.0,0.007346938775510204,0.25925925925925924,0.7407407407407407,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.46295410210166,0.30119731800766286,0.0,0.0,0.949619944169859,0.11901654379343186,0.9040727105384262,0.9587847730600293,3.0,0.9406286658207847,0.0002263273915550923,0.00019157088122606636,0.0,0.0,2.2950707386337754e-05,-0.00014109845144449906,4.1602904170989774e-05,4.679053111411591e-05,0.0,12498.png,0.0,0.0,1.0,1.0,1444.0,1.0,0.3333333333333333,4.0,761.0,0.5270083102493075,4.0,0.002770083102493075,0.0,1.0,0.0,0.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4646866144050642,0.3026656438776489,0.0,0.0,0.9497340425531915,0.11753501005326467,0.9042795644466953,0.9592664045520037,3.0,0.9403892652797395,0.0019588396949593023,0.0016598967512120866,0.0,0.0,0.00013704909071887705,-0.0016226321916116976,0.0002484568124401232,0.0005284220230885595,-0.00023940054104520936,12498.png,1.0,0.0,1.0,1.0,3105.0,1.0,0.48314606741573035,66.0,1761.0,0.5671497584541063,4.0,0.021256038647342997,0.30303030303030304,0.696969696969697,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.4627277747101049,0.3010057471264368,0.0,0.0,0.9495969934624726,0.11915764224487636,0.9040311076342552,0.9587379825289152,0.9406286658207847,0.4662743655755793,0.3040141959618244,2.0,2.0,0.9498479416192555,0.1164062224417087,0.9044861018354329,0.959635941604056,3.0,0.9402575949821647,0.003546590865474375,0.0030084488353875893,2.0,2.0,0.00025094815678283755,-0.0027514198031676623,0.000454994201177672,0.0008979590751407862,-0.00037107083862009116,12498.png,1.0,0.0,2.0,2.0,4004.0,1.0,0.4661016949152542,109.0,2262.0,0.564935064935065,4.0,0.027222777222777224,0.28440366972477066,0.7155963302752294,0.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4958621083271503,0.3296653259467254,1.0,1.0,0.9164393008125206,0.12797357964807266,0.8457664637520753,0.924309776527866,1.0,0.9087017272646193,-0.0005699291221846758,-0.000504011132779536,0.0,0.0,-9.745419407491962e-05,0.0,-0.00016602102933027663,-1.3730652784094133e-05,-0.0001783750037162024,12627.png,1.0,0.0,1.0,1.0,1776.0,1.0,0.4583333333333333,6.0,914.0,0.5146396396396397,3.0,0.0033783783783783786,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49506193982987956,0.3289583491389121,1.0,1.0,0.9163418290854572,0.12797357964807266,0.8456004427227449,0.9242960408916311,1.0,0.9085233522609032,-0.0013700976194553904,-0.0012109879405928226,0.0,0.0,-0.0001949259211382337,0.0,-0.0003320420586606643,-2.746628901895143e-05,-0.0003567500074322938,12627.png,1.0,0.0,1.0,1.0,1776.0,1.0,0.5,12.0,920.0,0.5180180180180181,3.0,0.006756756756756757,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49540761024587826,0.3292636687646925,1.0,1.0,0.9163418290854572,0.12797357964807266,0.8456004427227449,0.9242960408916311,1.0,0.9085233522609032,-0.0010244272034566904,-0.0009056683148124245,0.0,0.0,-0.0001949259211382337,0.0,-0.0003320420586606643,-2.746628901895143e-05,-0.0003567500074322938,12627.png,1.0,0.0,1.0,1.0,1786.0,1.0,0.39285714285714285,12.0,899.0,0.5033594624860023,3.0,0.006718924972004479,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49380743108270075,0.32785145888594164,1.0,1.0,0.9161468330134357,0.12797357964807266,0.8452684006640842,0.9242685546579529,1.0,0.9081666022534709,-0.0026246063666341968,-0.002317878193563272,0.0,0.0,-0.0003899219931597919,0.0,-0.0006640841173214396,-5.495252269716033e-05,-0.0007135000148645876,12627.png,1.0,0.0,1.0,1.0,1824.0,1.0,0.46875,24.0,932.0,0.5109649122807017,3.0,0.013157894736842105,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4958894724823019,0.32968951643513245,1.0,1.0,0.9164530395022862,0.12792197739821456,0.845789866902792,0.9243377283174066,2.0,0.9087017272646193,-0.0005425649670330324,-0.00047982064437246397,0.0,0.0,-8.371550430930075e-05,-5.1602249858090365e-05,-0.00014261787861358233,1.4221136756531472e-05,-0.0001783750037162024,12627.png,1.0,0.0,1.0,1.0,1950.0,1.0,0.5,7.0,1309.0,0.6712820512820513,4.0,0.0035897435897435897,0.8571428571428571,0.14285714285714285,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4951750128475989,0.32905820748273507,1.0,1.0,0.9163693064259798,0.12787037514835647,0.8456472411312193,0.9243519554762409,2.0,0.9085233522609032,-0.0012570246017360454,-0.0011111295967698442,0.0,0.0,-0.00016744858061568113,-0.00010320449971618073,-0.0002852436501863398,2.8448295590899342e-05,-0.0003567500074322938,12627.png,1.0,0.0,1.0,1.0,1950.0,1.0,0.5263157894736842,14.0,1316.0,0.6748717948717948,4.0,0.0071794871794871795,0.8571428571428571,0.14285714285714285,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49589228662711093,0.32969200424821726,1.0,1.0,0.9164068121851763,0.12797357964807266,0.8457111234089651,0.9243051985363051,2.0,0.9086422689300473,-0.0005397508222240166,-0.0004773328312876468,0.0,0.0,-0.00012994282141920444,0.0,-0.00022136137244044285,-1.8308644344933178e-05,-0.00023783333828819586,12627.png,0.0,0.0,1.0,1.0,1677.0,1.0,0.2916666666666667,8.0,1003.0,0.5980918306499702,4.0,0.004770423375074538,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4937200274035168,0.3277744087325652,1.0,1.0,0.9161418031311859,0.12787037514835647,0.8452598372903869,0.9243199080098042,2.0,0.9081071439188988,-0.0027120100458181695,-0.0023949283469397176,0.0,0.0,-0.0003949518754096104,-0.00010320449971618073,-0.0006726474910186964,-3.599170845802746e-06,-0.0007729583494366921,12627.png,1.0,0.0,1.0,1.0,2000.0,1.0,0.5,28.0,1337.0,0.6685,4.0,0.014,0.9285714285714286,0.07142857142857142,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.496833456952131,0.33052455780763684,1.0,1.0,0.9166191946751416,0.12766396614892409,0.8460729506835667,0.9244912153376273,3.0,0.9088801022683355,0.000401419502796041,0.00035522072813193306,0.0,0.0,8.243966854615259e-05,-0.00030961349914856995,0.0001404659021611021,0.00016770815697730868,0.0,12627.png,1.0,0.0,1.0,1.0,1786.0,1.0,0.36666666666666664,6.0,902.0,0.5050391937290034,3.0,0.0033594624860022394,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.4972312610606839,0.33087676644886793,1.0,1.0,0.9167016491754123,0.12735435264977554,0.8462134632418069,0.9246589843631854,3.0,0.9088801022683355,0.0007992236113489315,0.0007074293693630218,0.0,0.0,0.0001648941688168204,-0.0006192269982971121,0.00028097846040131547,0.00033547718253534864,0.0,12627.png,1.0,0.0,1.0,1.0,1824.0,1.0,0.5,12.0,931.0,0.5104166666666666,3.0,0.006578947368421052,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49757489300998575,0.3311811621724269,1.0,1.0,0.9167016491754123,0.12735435264977554,0.8462134632418069,0.9246589843631854,3.0,0.9088801022683355,0.0011428555606508017,0.0010118250929219696,0.0,0.0,0.0001648941688168204,-0.0006192269982971121,0.00028097846040131547,0.00033547718253534864,0.0,12627.png,1.0,0.0,1.0,1.0,1833.0,1.0,0.42857142857142855,12.0,913.0,0.4980905619203492,3.0,0.006546644844517185,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.49643203744933495,0.3301693370795049,1.0,1.0,0.9165367550065955,0.12797357964807266,0.8459324847814056,0.92432350718065,0.9088801022683355,0.49871582672221904,0.3321928223844282,1.0,1.0,0.9168666026871402,0.1267351256514784,0.846494628419537,0.9249947051526429,3.0,0.9088801022683355,0.0022837892728840847,0.0020234853049233004,0.0,0.0,0.0003298476805446704,-0.001238453996594252,0.0005621436381314515,0.0006711979719928873,0.0,12627.png,1.0,0.0,1.0,1.0,1872.0,1.0,0.47058823529411764,24.0,943.0,0.5037393162393162,3.0,0.01282051282051282,0.0,1.0,0.0,0.0,1.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.37568430656934304,0.23128774048588682,2.0,2.0,0.925663518509975,0.2176649226153452,0.8616141539065567,0.9180458598059978,1.0,0.9334086528876188,-0.0003756196635935627,-0.00028479861685740127,0.0,0.0,-7.788125277707891e-05,0.0,-0.00013496270121715614,-1.1783485290295381e-05,-0.0001462085465541163,12827.png,1.0,0.0,1.0,1.0,2128.0,1.0,0.46153846153846156,11.0,1184.0,0.556390977443609,4.0,0.005169172932330827,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3757557321571162,0.23134188594437682,2.0,2.0,0.9255856259639594,0.2176649226153452,0.8614791912053397,0.9180340729312396,1.0,0.9332624443410646,-0.0003041940758203854,-0.00023065315836739986,0.0,0.0,-0.00015577379879261333,0.0,-0.00026992540243420127,-2.3570360048519312e-05,-0.0002924170931082326,12827.png,1.0,0.0,1.0,1.0,2204.0,1.0,0.5,22.0,1271.0,0.5766787658802178,4.0,0.009981851179673321,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3758027130751985,0.2313775032753135,2.0,2.0,0.9255997890851568,0.2176649226153452,0.8615037298782882,0.9180362162515526,1.0,0.9332890277131655,-0.00025721315773807873,-0.00019503582743071735,0.0,0.0,-0.0001416106775952164,0.0,-0.00024538672948570817,-2.1427039735510967e-05,-0.00026583372100741354,12827.png,1.0,0.0,1.0,1.0,2014.0,1.0,0.4,20.0,1115.0,0.5536246276067527,4.0,0.009930486593843098,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.375698589514504,0.2312985675498549,2.0,2.0,0.9254298069823859,0.2176649226153452,0.8612092658029054,0.9180104890074678,1.0,0.9329700272479564,-0.0003613367184325811,-0.0002739715528893294,0.0,0.0,-0.00031159278036618776,0.0,-0.0005398508048685136,-4.7154283820294296e-05,-0.0005848341862164652,12827.png,1.0,0.0,1.0,1.0,2262.0,1.0,0.48148148148148145,44.0,1298.0,0.5738284703801945,4.0,0.019451812555260833,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3758649532354954,0.2314246921672363,2.0,2.0,0.9257472082690609,0.21685997585159708,0.8617591831224457,0.9183134326406236,2.0,0.9333023193992158,-0.00019497299744120067,-0.00014784693550792816,0.0,0.0,5.808506308824235e-06,-0.0008049467637481211,1.0066514671835947e-05,0.0002557893493354557,-0.0002525420349570595,12827.png,1.0,0.0,2.0,2.0,5100.0,1.0,0.4726027397260274,42.0,2278.0,0.44666666666666666,3.0,0.00823529411764706,0.4523809523809524,0.5238095238095238,1.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3749952469675653,0.23076563084986895,2.0,2.0,0.9255552038824708,0.21660385642676813,0.861426484847741,0.9183732220201254,2.0,0.932850402073503,-0.0010646792653712933,-0.0008069082528752713,0.0,0.0,-0.0001861958802812369,-0.00106106618857707,-0.0003226317600328876,0.00031557872883725135,-0.0007044593606698735,12827.png,1.0,0.0,2.0,2.0,5696.0,1.0,0.5,84.0,2357.0,0.4137991573033708,3.0,0.014747191011235955,0.6309523809523809,0.34523809523809523,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3749619945272119,0.230740446232284,3.0,3.0,0.9255993404781533,0.21587208664154256,0.861502952622985,0.9186019112449273,2.0,0.9327041935269489,-0.0010979317057246973,-0.0008320928704602104,1.0,1.0,-0.00014205928459876116,-0.0017928359738026423,-0.0002461639847888275,0.0005442679536391548,-0.0008506679072239898,12827.png,1.0,0.0,2.0,2.0,5481.0,1.0,0.47560975609756095,115.0,2370.0,0.43240284619594965,3.0,0.020981572705710636,0.5565217391304348,0.4260869565217391,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.37418766389237257,0.23015427769985974,3.0,3.0,0.9253688016256301,0.2154696132596685,0.8611036074752585,0.9186894952644196,2.0,0.9321459427128331,-0.0018722623405640348,-0.0014182614028844798,1.0,1.0,-0.0003725981371219822,-0.002195309355676689,-0.0006455091325153761,0.0006318519731314254,-0.001408918721339747,12827.png,1.0,0.0,2.0,2.0,5874.0,1.0,0.4835164835164835,168.0,2441.0,0.41556009533537625,3.0,0.028600612870275793,0.6309523809523809,0.35714285714285715,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.37586954042650245,0.2314281702008145,2.0,2.0,0.9256351952545724,0.2176649226153452,0.8615650765606596,0.9180415740619688,3.0,0.9333554861434173,-0.0001903858064341568,-0.00014436890192973117,0.0,0.0,-0.00010620450817966365,0.0,-0.00018404004711425337,-1.606922931929322e-05,-0.0001993752907555324,12827.png,1.0,0.0,1.0,1.0,2301.0,1.0,0.42857142857142855,15.0,1284.0,0.5580182529335072,4.0,0.00651890482398957,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.37583127493824814,0.23139915769770705,2.0,2.0,0.9256422762084283,0.2176649226153452,0.8615773458971339,0.9180426455399981,3.0,0.9333687778294677,-0.00022865129468846446,-0.0001733814050371707,0.0,0.0,-9.912355432373232e-05,0.0,-0.00017177071064000682,-1.4997751289991257e-05,-0.00018608360470517837,12827.png,0.0,0.0,1.0,1.0,2040.0,1.0,0.3333333333333333,14.0,1102.0,0.5401960784313725,4.0,0.006862745098039216,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.3755126841865411,0.2311576585000935,2.0,2.0,0.925443974211921,0.2176649226153452,0.861233804475854,0.9180126335613303,3.0,0.9329966106200571,-0.0005472420463955019,-0.00041488060265071347,0.0,0.0,-0.00029742555083100974,0.0,-0.0005153121319199094,-4.500972995780117e-05,-0.0005582508141157572,12827.png,0.0,0.0,1.0,1.0,2360.0,1.0,0.3333333333333333,42.0,1317.0,0.5580508474576271,4.0,0.017796610169491526,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.3760599262329366,0.23157253910274422,2.0,2.0,0.925741399762752,0.2176649226153452,0.8617491166077739,0.9180576432912881,0.9335548614341729,0.37537013134917624,0.23104963080661745,4.0,4.0,0.9253093704467988,0.2176649226153452,0.8610006870828426,0.9179922557689288,3.0,0.9327440685851001,-0.000689794883760364,-0.0005229082961267784,2.0,2.0,-0.0004320293159532085,0.0,-0.00074842952493126,-6.538752235929479e-05,-0.0008107928490728167,12827.png,0.0,0.0,1.0,1.0,2460.0,1.0,0.3225806451612903,61.0,1363.0,0.5540650406504065,4.0,0.024796747967479674,1.0,0.0,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.530457359696425,0.36096765425387334,0.0,0.0,0.9050989056512583,0.06088421052631579,0.8266490099634254,0.9477299016772701,0.8661380905186653,0.530457359696425,0.36096765425387334,0.0,0.0,0.905085799123019,0.06071578947368421,0.8266271442986882,0.9478594156783338,1.0,0.8660059464816651,0.0,0.0,0.0,0.0,-1.310652823927061e-05,-0.00016842105263158158,-2.1865664737164003e-05,0.0001295140010636464,-0.00013214403700023691,13220.png,1.0,0.0,1.0,1.0,1600.0,1.0,0.42105263157894735,4.0,1004.0,0.6275,4.0,0.0025,0.5,0.5,0.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.5,0.530457359696425,0.36096765425387334,0.0,0.0,0.9050989056512583,0.06088421052631579,0.8266490099634254,0.9477299016772701,0.8661380905186653,0.530457359696425,0.36096765425387334,0.0,0.0,0.905085799123019,0.06071578947368421,0.8266271442986882,0.9478594156783338,1.0,0.8660059464816651,0.0,0.0,0.0,0.0,-1.310652823927061e-05,-0.00016842105263158158,-2.1865664737164003e-05,0.0001295140010636464,-0.00013214403700023691,13220.png,1.0,0.0,1.0,1.0,1600.0,1.0,0.42105263157894735,4.0,1004.0,0.6275,4.0,0.0025,0.5,0.5,0.0,0.0,0.0,1.0,R216-soft-seam-action-candidate-diagnostic,val
0.75,0.530457359696425,0.36096765425387334,0.0,0.0,0.9050989056512583,0.06088421052631579,0.8266490099634254,0.9477299016772701,0.8661380905186653,0.5304981531396625,0.3610054347826087,0.0,0.0,0.905010186112358,0.06071578947368421,0.8265010090817356,0.9478518732822219,1.0,0.8658738024446647,4.079344323748568e-05,3.778052873537607e-05,0.0,0.0,-8.871953890032813e-05,-0.00016842105263158158,-0.00014800088168975822,0.00012197160495175385,-0.00026428807400058485,13220.png,1.0,0.0,1.0,1.0,1600.0,1.0,0.4,6.0,1006.0,0.62875,4.0,0.00375,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
1.0,0.530457359696425,0.36096765425387334,0.0,0.0,0.9050989056512583,0.06088421052631579,0.8266490099634254,0.9477299016772701,0.8661380905186653,0.5303922547160396,0.360907362129856,0.0,0.0,0.9049345626575503,0.06071578947368421,0.826374873864783,0.9478443287037037,1.0,0.8657416584076644,-6.510498038547752e-05,-6.0292124017313764e-05,0.0,0.0,-0.00016434299370793326,-0.00016842105263158158,-0.00027413609864235244,0.00011442702643360558,-0.0003964321110009328,13220.png,1.0,0.0,1.0,1.0,1600.0,1.0,0.4,8.0,1008.0,0.63,4.0,0.005,0.75,0.25,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
0.25,0.3631018008085263,0.22182308037718904,0.0,0.0,0.9164516103259003,0.16284825077805692,0.8457874323467386,0.9284615758203688,0.9047483830257138,0.3624117238845573,0.22130820620201416,0.0,0.0,0.9163450397538855,0.16277325733998274,0.8456059108941555,0.9284754270909238,1.0,0.904527528001262,-0.0006900769239689963,-0.0005148741751748731,0.0,0.0,-0.00010657057201479692,-7.499343807418346e-05,-0.00018152145258309993,1.385127055497648e-05,-0.00022085502445179372,13436.png,1.0,0.0,1.0,1.0,2624.0,1.0,0.41509433962264153,16.0,1548.0,0.5899390243902439,4.0,0.006097560975609756,0.875,0.125,1.0,1.0,0.0,0.0,R216-soft-seam-action-candidate-diagnostic,val
