accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
22,22,0.000318448582520257,0.00021657061378833696,-2.0359874723036526e-05,-0.0007914179346046198,-3.5454573401008915e-05,-0.000351096060337624,0.4090909090909091,11,0.5,0.35,9,0.25
28,28,0.0001668994998156275,8.925176895609871e-05,-8.117807715966279e-05,-0.0008387857732405615,-0.00014153577468643423,-0.00042883017683619163,0.32142857142857145,16,0.5714285714285714,0.4,9,0.25
35,35,4.6289572167094015e-05,-1.5135925955103316e-05,-9.768317200952963e-05,-0.0007938405256803029,-0.00016957861238405813,-0.0004339969120020802,0.3142857142857143,21,0.6,0.45,11,0.25
42,42,-4.686100427521037e-05,-6.833785338615605e-05,-0.00011227946039613476,-0.0007757904876965387,-0.00018973703504880315,-0.0004802744589703962,0.3333333333333333,25,0.5952380952380952,0.5,14,0.25
45,45,-9.276411927192579e-05,-0.00010510344782777539,-0.00011718023149560608,-0.0007480901497672181,-0.00019875236146179833,-0.0004839598095898006,0.3333333333333333,27,0.6,0.55,15,0.25
52,52,-8.789688970185196e-05,-8.120958692428223e-05,-0.00013426149431008095,-0.0007211175963382672,-0.0002287562281448853,-0.0005092125346990695,0.34615384615384615,31,0.5961538461538461,0.6,18,0.25
56,56,-7.960779463955842e-05,-8.547167450216138e-05,-0.00012901127962748615,-0.0007141754233115175,-0.00022129633456545946,-0.0004972174472311809,0.35714285714285715,33,0.5892857142857143,0.65,20,0.25
61,61,-0.00010995194674053408,-0.00010481113206729514,-0.00011766943141582623,-0.0007020357738594665,-0.0002041023993284548,-0.0004749871088913527,0.3442622950819672,37,0.6065573770491803,0.7,21,0.25
65,65,-0.00014729408585646974,-0.00012066913098888081,-0.00011962768848959262,-0.0007060438635393127,-0.00020357043836587686,-0.00047818836473742906,0.3384615384615385,40,0.6153846153846154,0.75,22,0.25
67,67,-0.00012540189984208778,-0.00010447527738685935,-0.0001167068788977709,-0.000704036200631261,-0.00019847831859707768,-0.0004717879737907881,0.34328358208955223,41,0.6119402985074627,0.8,23,0.25
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.3
