mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,mean_threshold,meets_metric_gate,p10_threshold,passes_gate,risk,safe_useful,selected,selected_images
0.5890663177700215,0.39611886741516367,2.5630271580715816e-05,-8.29878880601214e-08,0.024691358024691357,-5.7162944974510343e-05,-0.00026584306622898365,-9.559514781292284e-05,-0.00020002530458026373,0.28561568640075663,False,0.0023403252034784076,False,67,15,81,81
0.5964296467421468,0.3885703532578533,1.4867595750257464e-05,-8.588621325818225e-06,0.025,-5.916151870594133e-05,-0.00026273540180964973,-9.892755355386043e-05,-0.00020252562088751702,0.28561568640075663,False,0.0034134361456128115,False,67,14,80,80
0.5860816889663044,0.3985336956490803,3.8839372667568725e-05,1.0402728028273163e-05,0.02564102564102564,-5.57262676716835e-05,-0.00026947220698425616,-9.295131622607804e-05,-0.00019850330405598923,0.28561568640075663,False,0.015343482616391858,False,65,14,78,78
0.5728582898582899,0.4111417101417102,5.980891348852676e-05,2.4558407947409636e-05,0.02666666666666667,-3.108473675679235e-05,-0.0002791700726162019,-5.6372392695949924e-05,-0.00016489295631312738,0.28561568640075663,False,0.1,False,62,14,75,75
0.5945686160474893,0.3885299755018065,1.9898391978329882e-05,-2.910002976144313e-06,0.028169014084507043,-3.496618119989168e-05,-0.00024883954279111733,-6.314512210787387e-05,-0.00016369511725806445,0.28561568640075663,False,0.2,False,59,13,71,71
0.5958604599908948,0.38674823566127914,2.045173001150438e-05,-2.9270189325564004e-06,0.028985507246376812,-3.607204023880878e-05,-0.0002510031296524601,-6.505200248452971e-05,-0.00016684748433402031,0.28561568640075663,False,0.3,False,57,13,69,69
0.5899172314613491,0.3924357097151215,6.896924295174044e-05,3.908785162176223e-05,0.029411764705882353,-2.783271252802892e-05,-0.00025469435214734923,-5.074638843427759e-05,-0.00015302045695340694,0.28561568640075663,False,0.4,False,56,13,68,68
0.5889998049088958,0.392818376909286,7.026940282823027e-05,4.03738070660103e-05,0.030303030303030304,-2.704595250390903e-05,-0.0002497298663923052,-5.013901712745893e-05,-0.0001521959263019793,0.28561568640075663,False,0.5,False,54,13,66,66
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.28561568640075663,False,0.6,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.28561568640075663,False,0.7,False,52,13,64,64
0.5948192432567433,0.3864307567432568,4.4238527268520775e-05,1.862655471584541e-05,0.03125,-2.9461080546020965e-05,-0.00024034196644612,-5.4294788861741425e-05,-0.00015017855722745423,0.28561568640075663,False,0.740569288807517,False,52,13,64,64
0.5978779285230899,0.3827672327672328,-2.315250476446887e-05,-2.7328339898804516e-05,0.03225806451612903,-4.3888097632308146e-05,-0.00020836825266708976,-7.390250801341294e-05,-0.00015328645819688165,0.28561568640075663,False,0.8,False,51,12,62,62
0.5824232371402182,0.3949352534258195,-7.364614734582795e-05,-6.556545596280853e-05,0.03773584905660377,-3.437743383248514e-05,-0.00020651839255489936,-5.75476267459471e-05,-0.00012769004669044921,0.28561568640075663,False,0.9242019609306937,False,44,10,53,53
