min_contacts,min_channel_frac,max_channel_frac,max_mean_dist,max_dist,min_area,max_area,max_fill,min_ring_bg,max_ring_fg,min_cut_slenderness,min_cut_mean_image,max_cut_p90_grad,max_rank,top_k_per_image,num_rows,num_images,num_safe_useful,num_risk,safe_rate,risk_rate,mean_delta_dice,mean_delta_iou,mean_delta_recall,mean_delta_boundary_iou,mean_delta_boundary_f1,mean_delta_gap_region_fp_rate,mean_delta_component_count_mae,mean_delta_merged_pred_components,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_cut_area,mean_cut_mean_dist_in,mean_cut_bg_channel_frac_after,mean_cut_bg_channel_border_contacts_after,passes_gate
4,0.2,0.65,1.75,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,7.625395315673987e-05,0.00011894293396903972,-8.448471418320608e-05,0.0005357498800962315,0.0006761901702471967,-0.0003936719018023476,0.0,0.0,0.24005681818181818,0.5724431818181819,11.375,1.4284142808874118,0.5678856747910488,4.0,False
4,0.2,0.65,1.75,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,7.625395315673987e-05,0.00011894293396903972,-8.448471418320608e-05,0.0005357498800962315,0.0006761901702471967,-0.0003936719018023476,0.0,0.0,0.24005681818181818,0.5724431818181819,11.375,1.4284142808874118,0.5678856747910488,4.0,False
2,0.1,0.65,1.55,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.1,0.65,1.55,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.1,0.65,1.55,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.1,0.65,1.75,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.1,0.65,1.75,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.1,0.65,1.75,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.55,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.55,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.55,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.75,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.75,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
2,0.2,0.65,1.75,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.55,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.55,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.55,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.75,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.75,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.1,0.65,1.75,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.55,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.55,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.55,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.75,2.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.75,2.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
3,0.2,0.65,1.75,3.0,8,32,1.0,0.35,0.6,2.0,0.0,0.12,,1,20,20,10,9,0.5,0.45,5.918339127005381e-05,8.954491450321176e-05,-8.678632260890928e-05,0.0003814790919387887,0.00048473904633476495,-0.0003326447964617931,0.0,0.0,0.29375,0.55625,9.7,1.4315101910021417,0.5427296597589109,3.65,False
4,0.1,0.65,1.55,3.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,6.211337306155187e-05,9.662853276069596e-05,-9.163056577815625e-05,0.0004221465112527128,0.0005322995730715654,-0.0003393830852985539,0.0,0.0,0.296875,0.515625,10.5,1.4305823148896941,0.563429835577919,4.0,False
4,0.1,0.65,1.75,3.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,6.211337306155187e-05,9.662853276069596e-05,-9.163056577815625e-05,0.0004221465112527128,0.0005322995730715654,-0.0003393830852985539,0.0,0.0,0.296875,0.515625,10.5,1.4305823148896941,0.563429835577919,4.0,False
4,0.2,0.65,1.55,3.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,6.211337306155187e-05,9.662853276069596e-05,-9.163056577815625e-05,0.0004221465112527128,0.0005322995730715654,-0.0003393830852985539,0.0,0.0,0.296875,0.515625,10.5,1.4305823148896941,0.563429835577919,4.0,False
4,0.2,0.65,1.75,3.0,8,32,1.0,0.35,0.75,2.0,0.0,0.12,,1,16,16,8,7,0.5,0.4375,6.211337306155187e-05,9.662853276069596e-05,-9.163056577815625e-05,0.0004221465112527128,0.0005322995730715654,-0.0003393830852985539,0.0,0.0,0.296875,0.515625,10.5,1.4305823148896941,0.563429835577919,4.0,False
4,0.1,0.65,1.55,2.0,8,16,1.0,0.35,0.6,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
4,0.1,0.65,1.55,2.0,8,16,1.0,0.35,0.75,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
4,0.1,0.65,1.55,3.0,8,16,1.0,0.35,0.6,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
4,0.1,0.65,1.75,2.0,8,16,1.0,0.35,0.6,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
4,0.1,0.65,1.75,2.0,8,16,1.0,0.35,0.75,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
4,0.1,0.65,1.75,3.0,8,16,1.0,0.35,0.6,2.0,0.0,0.12,,1,14,14,7,6,0.5,0.42857142857142855,1.891100325930986e-05,2.2938178750531107e-05,-9.383172988748571e-05,0.00017500370981867887,0.00028172715372491757,-0.00023147540575474014,0.0,0.0,0.26785714285714285,0.5178571428571429,9.571428571428571,1.420089653603883,0.5599389978213508,4.0,False
