accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
20,20,-0.0002061385884912212,-0.0001970353919325346,-5.04312134407714e-05,-0.0005271038020673409,-9.399063000976593e-05,-0.00035958440648384824,0.35,12,0.6,0.35,7,0.35
25,25,-0.00031009449391631417,-0.00027168580110626837,-8.652463468161731e-05,-0.00046562627085540404,-0.00015425077887845973,-0.00039067419271370695,0.32,16,0.64,0.4,8,0.35
30,30,-0.0002562566224179589,-0.00024142521780600029,-0.00010310518442705845,-0.0005845444013499288,-0.00018325975350816742,-0.00041828653149311723,0.26666666666666666,20,0.6666666666666666,0.45,8,0.35
31,31,-0.000261124130098378,-0.00024277769267756945,-0.0001282275303192406,-0.0005656881303386408,-0.00022602678805180943,-0.00045647823010418155,0.25806451612903225,21,0.6774193548387096,0.5,8,0.35
35,35,-0.0004547938753980185,-0.0003834616120160716,-0.00016605421641907115,-0.0005071533673378251,-0.00028100019264971156,-0.0004926277967378941,0.22857142857142856,25,0.7142857142857143,0.55,8,0.35
40,40,-0.00029006827152846664,-0.0002570664745138899,-0.00014848984367364648,-0.0005400093042764641,-0.0002516893051652411,-0.0004674456271985705,0.25,27,0.675,0.6,10,0.35
43,43,-0.0002964028858990226,-0.0002475456061783864,-0.00014644147797703109,-0.0005481709984058957,-0.000242692677266188,-0.0004668892520217369,0.3023255813953488,27,0.627906976744186,0.65,13,0.35
45,45,-0.00022133189759906166,-0.00019848501990775918,-0.00014807994228131565,-0.0006137657973555304,-0.00024528891633387453,-0.00047797365748986445,0.28888888888888886,29,0.6444444444444445,0.7,13,0.35
45,45,-0.00022133189759906166,-0.00019848501990775918,-0.00014807994228131565,-0.0006137657973555304,-0.00024528891633387453,-0.00047797365748986445,0.28888888888888886,29,0.6444444444444445,0.75,13,0.35
46,46,-0.0002254788340460725,-0.00020208335503390078,-0.00014707374487627417,-0.0006189638988221226,-0.0002437531383078675,-0.00048033090588785974,0.2826086956521739,30,0.6521739130434783,0.8,13,0.35
1,1,-0.00013038512094937227,-0.00011208973469029049,0.00025320573528397894,-0.0005530973451327303,0.0004242936821069465,0.0,0.0,1,1.0,0.1,0,0.4
3,3,0.000132858638743479,8.136152890661497e-05,0.0002950853365698188,-0.0005846293176407872,0.00044929497040691047,-5.7523332901913506e-05,0.3333333333333333,2,0.6666666666666666,0.15,1,0.4
9,9,4.152317515355842e-05,-5.799038361848425e-06,0.0001270093096732181,-0.0006560746466941561,0.00019853853014696455,-0.00015768053354424537,0.3333333333333333,5,0.5555555555555556,0.2,3,0.4
12,12,-6.0977638648781106e-05,-7.252752432839599e-05,4.6742183131609494e-05,-0.0005980728980358631,6.467504029225579e-05,-0.0002531955189637077,0.3333333333333333,7,0.5833333333333334,0.25,4,0.4
15,15,-0.0003667539960718706,-0.0002998177982325101,-8.179096920894283e-06,-0.0005526661160820979,-2.0929910517430982e-05,-0.0003188676117687065,0.3333333333333333,9,0.6,0.3,5,0.4
19,19,-0.00015162379227412335,-0.0001507730991157261,-2.212813874769015e-05,-0.0005548461074393063,-4.59852711304279e-05,-0.00032231793732500887,0.3684210526315789,11,0.5789473684210527,0.35,7,0.4
23,23,-0.00032790973091857147,-0.0002880555901927868,-7.076932723016277e-05,-0.0004631349209293346,-0.00012786831799722233,-0.00036183427258088105,0.30434782608695654,15,0.6521739130434783,0.4,7,0.4
28,28,-0.000267045004848502,-0.0002527103600341927,-9.134764971660944e-05,-0.0005909920875174093,-0.0001636605159721301,-0.000396568907011111,0.25,19,0.6785714285714286,0.45,7,0.4
29,29,-0.00027187618952651747,-0.00025376696619938064,-0.00011860800341895758,-0.0005706130500168089,-0.00021005283695105906,-0.000438143399474042,0.2413793103448276,20,0.6896551724137931,0.5,7,0.4
32,32,-0.00044309700069357014,-0.000375475690747079,-0.0001566325101139479,-0.0005238066958379211,-0.0002646072630602802,-0.0004781553618324677,0.21875,23,0.71875,0.55,7,0.4
