anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,cut_pixels,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,edited,image,num_accepted_cuts,r238_boundary_f1,r238_boundary_iou,r238_component_count_mae,r238_component_delta_mean,r238_dice,r238_gap_region_fp_rate,r238_iou,r238_precision,r238_recall
0.26297229219143575,0.1513921113689095,0.0,0.0,0.7886899151743638,0.38031537916371366,0.6511048863990041,0.6906113825432457,0.9192371913173389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13517.png,0.0,0.26297229219143575,0.1513921113689095,0.0,0.0,0.7886899151743638,0.38031537916371366,0.6511048863990041,0.6906113825432457,0.9192371913173389
0.2647373180958645,0.1525632521557851,1.0,-1.0,0.873584856780166,0.3180457476205097,0.7755443115608709,0.8442267249724605,0.9050584214575841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13840.png,0.0,0.2647373180958645,0.1525632521557851,1.0,-1.0,0.873584856780166,0.3180457476205097,0.7755443115608709,0.8442267249724605,0.9050584214575841
0.27669350802966197,0.1605596620908131,4.0,-4.0,0.8648620047409414,0.2727621156630611,0.7619003225626014,0.8488719930200673,0.8814659821390052,16.0,0.0005792192430653098,0.00039020598306552245,-1.0,1.0,0.0001464626595666374,-0.0006813729665275381,0.00022736082139995784,0.00028223997108012266,0.0,1.0,13867.png,1.0,0.2772727272727273,0.16094986807387862,3.0,-3.0,0.8650084674005081,0.27208074269653354,0.7621276833840014,0.8491542329911475,0.8814659821390052
0.22177136168552478,0.12471476215552045,4.0,4.0,0.8097185683019035,0.07493558047217773,0.6802748885586924,0.8854131412270947,0.7459470468431771,4.0,0.0008669096304905199,0.0005485805411087757,0.0,0.0,7.16105656373145e-05,-0.000278570931123337,0.00010109598581642398,0.00017126807703027325,0.0,1.0,1399.png,1.0,0.2226382713160153,0.12526334269662923,4.0,4.0,0.8097901788675408,0.07465700954105439,0.6803759845445089,0.885584409304125,0.7459470468431771
0.4545976069496804,0.29416131940393486,3.0,-3.0,0.9403342687778893,0.210977095037913,0.8873876365647905,0.9201020949540429,0.9614762204441248,55.0,0.003266185309016345,0.0027409840114742123,0.0,0.0,0.0003791058977495876,-0.0021608454799041388,0.0006754732545991571,0.000726215705505906,0.0,1.0,14041.png,1.0,0.4578637922586967,0.2969023034154091,3.0,-3.0,0.9407133746756389,0.20881624955800887,0.8880631098193896,0.9208283106595488,0.9614762204441248
0.16310257339615802,0.08879242304656669,1.0,-1.0,0.6380715782936107,0.05993229023698417,0.4685059567918828,0.9059744268077602,0.49245056920311564,28.0,0.0018384331051663205,0.0010907943789680158,0.0,0.0,0.000694256788381975,-0.0025619910330313828,0.0007489675586738742,0.0028048743864016457,0.0,1.0,1418.png,1.0,0.16494100650132434,0.0898832174255347,1.0,-1.0,0.6387658350819927,0.057370299203952785,0.46925492435055666,0.9087793011941618,0.49245056920311564
0.2926949806949807,0.17143684191482433,2.0,-2.0,0.921664816297023,0.3112669471715755,0.8547108823177302,0.9064293331979076,0.9374212184873949,58.0,0.0015839558095326889,0.0010878122050326233,0.0,0.0,0.0002300909031422993,-0.0018076983013869397,0.0003958353455801866,0.00044520104773970726,0.0,1.0,1452.png,1.0,0.29427893650451337,0.17252465411985696,2.0,-2.0,0.9218949072001653,0.30945924887018855,0.8551067176633104,0.9068745342456473,0.9374212184873949
0.4406073474620408,0.28255061144794985,1.0,-1.0,0.9396147686702027,0.19084602624038607,0.88610699291979,0.9265328001854427,0.953071443474114,5.0,0.00044541061992053876,0.0003664406642919227,0.0,0.0,3.4513953345527426e-05,-0.00018850852058513445,6.13919599350421e-05,6.712157523192097e-05,0.0,1.0,15040.png,1.0,0.4410527580819613,0.2829170521122418,1.0,-1.0,0.9396492826235482,0.19065751771980094,0.886168384879725,0.9265999217606746,0.953071443474114
0.44864,0.2891914191419142,2.0,-2.0,0.937545553578846,0.19222218035196142,0.8824336485549474,0.9203286558345642,0.9554188962542928,5.0,0.0005061024677038839,0.00042071207327043503,0.0,0.0,3.6739981878808337e-05,-0.0001884161736443457,6.509735080373336e-05,7.080867372200039e-05,0.0,1.0,15067.png,1.0,0.44914610246770387,0.28961213121518464,2.0,-2.0,0.9375822935607248,0.19203376417831708,0.8824987459057512,0.9203994645082862,0.9554188962542928
0.31607629427792916,0.18770226537216828,2.0,2.0,0.8303954969634129,0.23969072164948454,0.7099797365754813,0.743895966029724,0.9396580623533356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.png,0.0,0.31607629427792916,0.18770226537216828,2.0,2.0,0.8303954969634129,0.23969072164948454,0.7099797365754813,0.743895966029724,0.9396580623533356
0.35948827292110874,0.21913179100597868,2.0,2.0,0.803672544895648,0.09724170172978028,0.6717830820204206,0.8120810854994278,0.7954363490792634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.png,0.0,0.35948827292110874,0.21913179100597868,2.0,2.0,0.803672544895648,0.09724170172978028,0.6717830820204206,0.8120810854994278,0.7954363490792634
0.38818398096748613,0.24083640836408365,0.0,0.0,0.9112713156800222,0.045071928027435086,0.8370049662549344,0.974909153832843,0.8554324013621674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15274.png,0.0,0.38818398096748613,0.24083640836408365,0.0,0.0,0.9112713156800222,0.045071928027435086,0.8370049662549344,0.974909153832843,0.8554324013621674
0.4933157597439277,0.32741814546363407,0.0,0.0,0.9313014460511679,0.11311750290210242,0.8714351138681877,0.9398109691758525,0.922944639195714,10.0,0.0008992717676892248,0.0007927490890895506,0.0,0.0,0.0001036045662533569,-0.0004299410980695695,0.00018144314022405794,0.00021103697688817924,0.0,1.0,15369.png,1.0,0.49421503151161694,0.3282108945527236,0.0,0.0,0.9314050506174213,0.11268756180403285,0.8716165570084118,0.9400220061527407,0.922944639195714
0.35788797945755096,0.2179437060203284,1.0,-1.0,0.9018459986963634,0.05983830027263326,0.8212381848317878,0.966445252780853,0.8453415719456805,5.0,0.000721646210898208,0.0005354755786811938,0.0,0.0,5.545999057232631e-05,-0.0002350286734981652,9.198250317332679e-05,0.00012738845501025775,0.0,1.0,15446.png,1.0,0.3586096256684492,0.2184791815990096,1.0,-1.0,0.9019014586869357,0.059603271599135095,0.8213301673349611,0.9665726412358633,0.8453415719456805
0.25058339052848316,0.14323825964141396,1.0,-1.0,0.8760854599693233,0.3824586865455025,0.779494729150324,0.8304312486405422,0.9270515163520646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.png,0.0,0.25058339052848316,0.14323825964141396,1.0,-1.0,0.8760854599693233,0.3824586865455025,0.779494729150324,0.8304312486405422,0.9270515163520646
0.22975102426725497,0.12978458251735803,2.0,-2.0,0.8976236455315953,0.3229448823690538,0.8142624267049463,0.8847773978638654,0.9108484232681351,26.0,0.0033747227290336357,0.0021578840163930524,0.0,0.0,0.00010433844537149906,-0.0007913077882947261,0.00017173376294310483,0.0002027696107930188,0.0,1.0,1572.png,1.0,0.2331257469962886,0.13194246653375108,2.0,-2.0,0.8977279839769668,0.32215357458075905,0.8144341604678894,0.8849801674746585,0.9108484232681351
