useful_threshold,risk_threshold,accepted,positive,strict_useful,hard_risk,precision_useful,risk_rate,score,accepted_images,useful_images,risk_images
0.55,0.75,18,5,4,10,0.2222222222222222,0.5555555555555556,-12.4,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3840.png|5882.png|7259.png|8253.png
0.55,0.8,18,5,4,10,0.2222222222222222,0.5555555555555556,-12.4,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3840.png|5882.png|7259.png|8253.png
0.45,0.5,16,5,2,9,0.125,0.5625,-12.8,12627.png|13436.png|1399.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|7259.png|7654.png|8253.png,2044.png|3678.png,12627.png|13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|7259.png|8253.png
0.45,0.45,15,4,2,9,0.13333333333333333,0.6,-13.0,12627.png|13436.png|1399.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|7259.png|8253.png,2044.png|3678.png,12627.png|13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|7259.png|8253.png
0.5,0.55,17,4,3,10,0.17647058823529413,0.5882352941176471,-13.6,13436.png|1399.png|1418.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png,13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.5,0.6,17,4,3,10,0.17647058823529413,0.5882352941176471,-13.6,13436.png|1399.png|1418.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png,13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.55,0.65,17,4,3,10,0.17647058823529413,0.5882352941176471,-13.6,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3840.png|5882.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3840.png|5882.png|7259.png|8253.png
0.5,0.7,19,5,4,11,0.21052631578947367,0.5789473684210527,-14.2,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.5,0.75,19,5,4,11,0.21052631578947367,0.5789473684210527,-14.2,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.5,0.8,19,5,4,11,0.21052631578947367,0.5789473684210527,-14.2,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.45,0.55,19,5,3,11,0.15789473684210525,0.5789473684210527,-15.2,12627.png|13436.png|1399.png|1418.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png,12627.png|13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.45,0.6,19,5,3,11,0.15789473684210525,0.5789473684210527,-15.2,12627.png|13436.png|1399.png|1418.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png,12627.png|13436.png|1399.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.45,0.7,21,6,4,12,0.19047619047619047,0.5714285714285714,-15.8,12627.png|13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,12627.png|13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.45,0.75,21,6,4,12,0.19047619047619047,0.5714285714285714,-15.8,12627.png|13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,12627.png|13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.45,0.8,21,6,4,12,0.19047619047619047,0.5714285714285714,-15.8,12627.png|13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|7312.png,12627.png|13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|8253.png
0.4,0.35,16,3,3,11,0.1875,0.6875,-15.8,12627.png|13436.png|1399.png|15446.png|1855.png|2044.png|2246.png|3392.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|8253.png
0.2,0.35,19,4,4,12,0.21052631578947367,0.631578947368421,-16.2,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|2044.png|2246.png|3392.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.25,0.35,19,4,4,12,0.21052631578947367,0.631578947368421,-16.2,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|2044.png|2246.png|3392.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.3,0.35,19,4,4,12,0.21052631578947367,0.631578947368421,-16.2,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|2044.png|2246.png|3392.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.25,0.4,23,7,5,13,0.21739130434782608,0.5652173913043478,-16.4,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.15,0.35,21,5,5,13,0.23809523809523808,0.6190476190476191,-16.8,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|1931.png|2044.png|2246.png|3392.png|3460.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3460.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1931.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.4,0.4,19,5,3,12,0.15789473684210525,0.631578947368421,-17.2,12627.png|13436.png|1399.png|15446.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|8253.png
0.5,0.65,19,4,3,12,0.15789473684210525,0.631578947368421,-17.2,13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png,13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|7312.png|8253.png
0.1,0.35,23,6,6,14,0.2608695652173913,0.6086956521739131,-17.4,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|1931.png|2044.png|2246.png|3354.png|3392.png|3460.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7253.png|7259.png|7269.png|8253.png,13867.png|2044.png|3354.png|3460.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1931.png|3392.png|3725.png|3777.png|6503.png|6947.png|7253.png|7259.png|7269.png|8253.png
0.35,0.35,18,3,3,12,0.16666666666666666,0.6666666666666666,-17.4,12627.png|13436.png|1399.png|15446.png|1855.png|2044.png|2246.png|3392.png|3493.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.3,0.4,22,6,4,13,0.18181818181818182,0.5909090909090909,-17.6,12627.png|13436.png|13867.png|1399.png|15446.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.2,0.45,25,8,5,14,0.2,0.56,-18.0,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.25,0.45,25,8,5,14,0.2,0.56,-18.0,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.2,0.4,24,7,5,14,0.20833333333333334,0.5833333333333334,-18.2,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15369.png|15446.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.15,0.45,28,10,6,15,0.21428571428571427,0.5357142857142857,-18.4,12627.png|13436.png|13867.png|1399.png|15067.png|15369.png|15446.png|1678.png|1855.png|1931.png|2044.png|2246.png|2248.png|3269.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|1931.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.1,0.45,31,12,7,16,0.22580645161290322,0.5161290322580645,-18.8,12627.png|13436.png|13867.png|1399.png|15067.png|15369.png|15446.png|1678.png|1855.png|1931.png|2044.png|2246.png|2248.png|3269.png|3354.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3354.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|1931.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7253.png|7259.png|7269.png|8253.png
0.15,0.4,26,8,6,15,0.23076923076923078,0.5769230769230769,-18.8,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1855.png|1931.png|2044.png|2246.png|2248.png|3269.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15369.png|15446.png|1931.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.35,0.4,21,5,3,13,0.14285714285714285,0.6190476190476191,-18.8,12627.png|13436.png|1399.png|15446.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.4,0.5,21,6,3,13,0.14285714285714285,0.6190476190476191,-18.8,12627.png|13436.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7654.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|8253.png
0.45,0.65,21,5,3,13,0.14285714285714285,0.6190476190476191,-18.8,12627.png|13436.png|1399.png|1418.png|15274.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3777.png|3840.png|5882.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png,12627.png|13436.png|1399.png|15274.png|1678.png|2248.png|3392.png|3777.png|3840.png|5882.png|7259.png|7312.png|8253.png
0.4,0.45,20,5,3,13,0.15,0.65,-19.0,12627.png|13436.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|8253.png
0.1,0.4,28,9,7,16,0.25,0.5714285714285714,-19.4,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1855.png|1931.png|2044.png|2246.png|2248.png|3269.png|3354.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7253.png|7259.png|7269.png|8253.png,13867.png|2044.png|3354.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15369.png|15446.png|1931.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7253.png|7259.png|7269.png|8253.png
0.3,0.45,23,6,4,14,0.17391304347826086,0.6086956521739131,-19.4,12627.png|13436.png|13867.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.2,0.5,27,9,5,15,0.18518518518518517,0.5555555555555556,-19.6,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.25,0.5,27,9,5,15,0.18518518518518517,0.5555555555555556,-19.6,12627.png|13436.png|13867.png|1399.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.15,0.5,30,11,6,16,0.2,0.5333333333333333,-20.0,12627.png|13436.png|13867.png|1399.png|15067.png|15369.png|15446.png|1678.png|1855.png|1931.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|1931.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.35,0.45,22,5,3,14,0.13636363636363635,0.6363636363636364,-20.6,12627.png|13436.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.3,0.5,25,7,4,15,0.16,0.6,-21.0,12627.png|13436.png|13867.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.1,0.5,34,12,7,18,0.20588235294117646,0.5294117647058824,-22.2,12627.png|13436.png|13867.png|1399.png|15067.png|15369.png|15446.png|1560.png|1678.png|1855.png|1931.png|2044.png|2246.png|2248.png|3058.png|3269.png|3354.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4193.png|6503.png|6698.png|6947.png|7253.png|7259.png|7269.png|7654.png|8253.png,13867.png|2044.png|3354.png|3460.png|3678.png|3840.png|6698.png,12627.png|13436.png|1399.png|15446.png|1560.png|1678.png|1931.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7253.png|7259.png|7269.png|8253.png
0.35,0.5,24,6,3,15,0.125,0.625,-22.2,12627.png|13436.png|1399.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.4,0.55,25,6,4,16,0.16,0.64,-23.0,12627.png|13436.png|1399.png|1418.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|8253.png
0.4,0.6,26,6,4,17,0.15384615384615385,0.6538461538461539,-24.8,12627.png|13436.png|1399.png|1418.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|8253.png
0.2,0.55,30,8,5,18,0.16666666666666666,0.6,-25.0,12627.png|13436.png|13867.png|1399.png|1418.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.25,0.55,30,8,5,18,0.16666666666666666,0.6,-25.0,12627.png|13436.png|13867.png|1399.png|1418.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.3,0.55,29,7,5,18,0.1724137931034483,0.6206896551724138,-25.2,12627.png|13436.png|13867.png|1399.png|1418.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.15,0.55,33,10,6,19,0.18181818181818182,0.5757575757575758,-25.4,12627.png|13436.png|13867.png|1399.png|1418.png|15067.png|15369.png|15446.png|1678.png|1855.png|1931.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3460.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|3460.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|1931.png|2248.png|3058.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.4,0.7,28,7,5,18,0.17857142857142858,0.6428571428571429,-25.4,12627.png|13436.png|1399.png|1418.png|15274.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png|7312.png,12627.png|13436.png|1399.png|15274.png|15446.png|1678.png|2248.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|8253.png
0.4,0.75,28,7,5,18,0.17857142857142858,0.6428571428571429,-25.4,12627.png|13436.png|1399.png|1418.png|15274.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png|7312.png,12627.png|13436.png|1399.png|15274.png|15446.png|1678.png|2248.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|8253.png
0.4,0.8,28,7,5,18,0.17857142857142858,0.6428571428571429,-25.4,12627.png|13436.png|1399.png|1418.png|15274.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3269.png|3392.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7312.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png|7312.png,12627.png|13436.png|1399.png|15274.png|15446.png|1678.png|2248.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|8253.png
0.25,0.6,32,9,6,19,0.1875,0.59375,-25.6,12627.png|13436.png|13867.png|1399.png|1418.png|15369.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3392.png|3493.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|2853.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.35,0.55,28,6,4,18,0.14285714285714285,0.6428571428571429,-26.4,12627.png|13436.png|1399.png|1418.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
0.3,0.6,30,7,5,19,0.16666666666666666,0.6333333333333333,-27.0,12627.png|13436.png|13867.png|1399.png|1418.png|15446.png|1678.png|1855.png|2044.png|2246.png|2248.png|3058.png|3269.png|3392.png|3493.png|3596.png|3602.png|3678.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6698.png|6947.png|7259.png|7269.png|7654.png|8253.png,13867.png|1418.png|2044.png|3678.png|6698.png,12627.png|13436.png|1399.png|15446.png|1678.png|2248.png|3058.png|3392.png|3596.png|3725.png|3777.png|3840.png|4047.png|5882.png|6503.png|6947.png|7259.png|7269.png|8253.png
