min_contacts,min_channel_frac,max_channel_frac,max_mean_dist,max_dist,min_area,max_area,max_fill,min_ring_bg,max_ring_fg,min_cut_slenderness,min_cut_mean_image,max_cut_p90_grad,max_rank,top_k_per_image,num_rows,num_images,num_safe_useful,num_risk,safe_rate,risk_rate,mean_delta_dice,mean_delta_iou,mean_delta_recall,mean_delta_boundary_iou,mean_delta_boundary_f1,mean_delta_gap_region_fp_rate,mean_delta_component_count_mae,mean_delta_merged_pred_components,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_cut_area,mean_cut_mean_dist_in,mean_cut_bg_channel_frac_after,mean_cut_bg_channel_border_contacts_after,passes_gate
2,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,2.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,2.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,2.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,2.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,3.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,3.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,3.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.55,3.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,2.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,2.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.1,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,2.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,2.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,2.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,2.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,3.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,3.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,3.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.55,3.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,2.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.6,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
3,0.2,0.5,1.75,3.0,8,24,0.5,0.45,0.75,2.0,0.55,0.12,,1,5,5,3,3,0.6,0.6,6.53430238739192e-05,0.00010391567569238,-7.099970638456e-05,-2.542736140604504e-05,-5.927680646951638e-05,-0.00045492260125691846,0.0,0.0,0.3666666666666667,0.576060606060606,18.8,1.3904590162633983,0.41616207936939437,3.6,False
2,0.2,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
2,0.2,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.1,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.55,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.55,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.75,2.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
3,0.2,0.5,1.75,3.0,8,16,0.5,0.35,0.6,2.0,0.0,0.12,,1,6,6,3,3,0.5,0.5,-9.261208551524964e-06,-7.934179277203882e-06,-9.816735357651833e-05,0.0002147724341464727,0.00028692424144141003,-0.00030951168964886666,0.0,0.0,0.375,0.625,16.0,1.4206747532380233,0.37717490842490836,3.5,False
4,0.1,0.5,1.55,2.0,8,32,1.0,0.45,0.6,2.0,0.55,,,1,7,7,4,4,0.5714285714285714,0.5714285714285714,-8.155900115989442e-05,-0.00011173293097570227,-0.0002510648151606857,-0.00029169735847495024,-0.0003639343382387925,-0.0003367320164122417,0.0,0.0,0.40476190476190477,0.5738095238095238,15.428571428571429,1.4135064960913124,0.38244636621134875,4.0,False
