action_frac,anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,bg_channel_proxy,bg_component_count_delta,bg_components_after,bg_components_before,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,cut_adjacent_bg_components_before,cut_area,cut_bbox_h,cut_bbox_w,cut_component_bg_area_after,cut_component_bg_frac_after,cut_component_border_contacts_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,lobe_a,lobe_b,local_anchor_frac,local_bg_frac,num_pseudo_lobes,pred_component_id,r225_hard_risk,r225_overerosion_proxy,r225_quick_useful,r225_safe_gap_positive,run_id,seam_radius,split
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.4074830563550274,0.2558736081151985,1.0,1.0,0.8741378183888521,0.19570032573289903,0.7764163613151394,0.8566672154839654,0.8923358359693586,2.0,8.0,13.0,6.0,1182.0,0.6912280701754386,4.0,0.10256410256410256,0.75,0.25,0.05030977725982666,0.33235296607017517,0.06068633124232292,2.1666666666666665,0.02693849243223667,-0.00015138220724619789,-0.00011939275969213847,0.0,0.0,-4.6728363800818684e-05,-8.68621064060715e-05,-7.373235973417991e-05,1.5608599145289226e-05,-0.00011433362551926951,11852.png,1.0,2.0,0.3134502923976608,0.6865497076023391,4.0,13.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4077805115825635,0.25610822788500787,1.0,1.0,0.8741541362155705,0.19561346362649296,0.7764421084047686,0.8566985602166078,0.8923358359693586,1.0,10.0,3.0,4.0,662.0,0.5253968253968254,3.0,0.8333333333333334,0.6,0.4,0.012493842281401157,0.34470587968826294,0.018027206882834435,1.3333333333333333,0.011426511220633984,0.0001460730202899052,0.0001152270101172359,0.0,0.0,-3.0410537082414812e-05,-0.000173724212812143,-4.798527010496656e-05,4.695333178772465e-05,-0.00011433362551926951,11852.png,1.0,3.0,0.48253968253968255,0.5174603174603175,4.0,14.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4080401076965927,0.2563130576777279,1.0,1.0,0.8741914708929521,0.19552660152008686,0.7765010197482963,0.8567351493752401,0.892373947177865,1.0,10.0,3.0,4.0,649.0,0.515079365079365,3.0,0.8333333333333334,0.4,0.6,0.015969058498740196,0.3333333432674408,0.023893928155303,1.3333333333333333,0.01744987629354,0.0004056691343191088,0.00032005680283725413,0.0,0.0,6.924140299235937e-06,-0.00026058631921824227,1.0926073422790061e-05,8.354249041997441e-05,-7.622241701288335e-05,11852.png,1.0,2.0,0.4928571428571429,0.5071428571428571,4.0,14.0,0.0,0.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.40748479361099504,0.2558749781328357,1.0,1.0,0.8740689577927533,0.1957871878393051,0.7763077178148056,0.8566227588730333,0.8922405579480925,1.0,11.0,4.0,4.0,753.0,0.5810185185185185,4.0,0.6875,1.0,0.0,0.01876015029847622,0.2812834084033966,0.025565503165125847,1.0,0.015424816869199276,-0.00014964495127856026,-0.00011802274205491292,0.0,0.0,-0.00011558895989960405,0.0,-0.00018237586006797368,-2.8848011786819505e-05,-0.00020961164678534594,11852.png,2.0,4.0,0.42746913580246915,0.5725308641975309,4.0,14.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.40753806164129225,0.2559169872915938,1.0,1.0,0.874112101554114,0.19561346362649296,0.776375785511764,0.8566880728909381,0.8922596135523457,1.0,14.0,14.0,14.0,1062.0,0.501890359168242,4.0,0.07142857142857142,0.7142857142857143,0.2857142857142857,0.04215684160590172,0.29775911569595337,0.07347317785024643,1.0,0.058250512927770615,-9.637692098135586e-05,-7.601358329684116e-05,0.0,0.0,-7.244519853888409e-05,-0.000173724212812143,-0.00011430816310953329,3.6466006117952254e-05,-0.00019055604253215286,11852.png,1.0,2.0,0.504725897920605,0.4952741020793951,4.0,15.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4080401076965927,0.2563130576777279,2.0,2.0,0.8741681056610818,0.19548317046688382,0.7764641506931087,0.85674296064548,0.8923167803651054,1.0,14.0,13.0,14.0,1343.0,0.648792270531401,4.0,0.07692307692307693,0.5,0.5,0.01751835085451603,0.24201679229736328,0.03453260660171509,1.0769230769230769,0.01877378299832344,0.0004056691343191088,0.00032005680283725413,1.0,1.0,-1.6441091571062216e-05,-0.000304017372421278,-2.5942981764837114e-05,9.135376065982914e-05,-0.0001333892297724626,11852.png,2.0,4.0,0.35797101449275365,0.6420289855072464,4.0,15.0,0.0,0.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.40733178654292346,0.25575432667093995,2.0,2.0,0.8740374294114902,0.1957871878393051,0.7762579789438779,0.8566148892182154,0.8921833911353328,1.0,14.0,13.0,14.0,1194.0,0.5768115942028985,4.0,0.07692307692307693,1.0,0.0,0.02534409798681736,0.2666667103767395,0.03959545120596886,1.0769230769230769,0.048143431544303894,-0.00030265201935014696,-0.00023867420395068395,1.0,1.0,-0.0001471173411626836,0.0,-0.00023211473099560287,-3.67176666047353e-05,-0.0002667784595450362,11852.png,1.0,3.0,0.42995169082125606,0.5700483091787439,4.0,15.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4069637883008356,0.25546424200034973,1.0,1.0,0.8740584485285195,0.1957871878393051,0.776291138191163,0.8566201357507456,0.8922215023438393,1.0,12.0,5.0,4.0,728.0,0.5465465465465466,4.0,0.6,1.0,0.0,0.039460811764001846,0.247385635972023,0.058685265481472015,1.25,0.03431684151291847,-0.0006706502614379772,-0.0005287588745409022,0.0,0.0,-0.00012609822413334193,0.0,-0.00019895548371051675,-3.147113407453439e-05,-0.00022866725103853902,11852.png,1.0,2.0,0.4624624624624625,0.5375375375375375,4.0,16.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.40774445166682144,0.2560797807196594,1.0,1.0,0.8741611834429978,0.19574375678610206,0.776453228106244,0.8566594106133499,0.8923930027821182,1.0,4.0,2.0,2.0,597.0,0.5164359861591695,4.0,1.0,0.75,0.25,0.04008042812347412,0.21078431606292725,0.05528664216399193,1.0,0.02309650555253029,0.00011001310454783475,8.677984476879175e-05,0.0,0.0,-2.3363309655133335e-05,-4.343105320303575e-05,-3.68655686295849e-05,7.803728529820475e-06,-5.7166812759690266e-05,11852.png,1.0,3.0,0.4870242214532872,0.5129757785467128,4.0,16.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4077994428969359,0.2561231630510847,1.0,1.0,0.8741669933359467,0.195656894679696,0.7764623955431755,0.8566881311283477,0.892373947177865,1.0,7.0,3.0,3.0,650.0,0.5306122448979592,4.0,0.7777777777777778,0.5714285714285714,0.42857142857142855,0.008193427696824074,0.24369749426841736,0.011615566909313202,1.0,0.003266639541834593,0.000165004334662322,0.00013016217619404857,0.0,0.0,-1.7553416706173053e-05,-0.00013029315960910726,-2.769813169800628e-05,3.6524243527624733e-05,-7.622241701288335e-05,11852.png,1.0,4.0,0.4751020408163265,0.5248979591836734,4.0,16.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.406998329311305,0.2554914641962361,1.0,1.0,0.8739591501437587,0.19570032573289903,0.7761344983668529,0.8566226256267614,0.892011890697054,1.0,25.0,36.0,21.0,1686.0,0.46781354051054386,4.0,0.03306878306878307,0.92,0.08,0.01818220503628254,0.3162353038787842,0.027512311935424805,1.7142857142857142,0.02278238907456398,-0.0006361092509686306,-0.0005015366786545461,0.0,0.0,-0.00022539660889420166,-8.68621064060715e-05,-0.00035559530802065087,-2.8981258058724535e-05,-0.00043827889782388496,11852.png,1.0,2.0,0.5391231964483907,0.4608768035516093,2.0,17.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.4073919301666899,0.255801749271137,1.0,1.0,0.874142517149657,0.1957871878393051,0.7764237751803034,0.8566411180419632,0.892373947177865,1.0,4.0,2.0,2.0,653.0,0.5648788927335641,4.0,1.0,1.0,0.0,0.03185286000370979,0.21764706075191498,0.04743024706840515,1.0,0.0197056382894516,-0.00024250839558370707,-0.00019125160375360606,0.0,0.0,-4.202960299592995e-05,0.0,-6.631849457017225e-05,-1.0488842856926084e-05,-7.622241701288335e-05,11852.png,1.0,4.0,0.435121107266436,0.5648788927335641,4.0,18.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.4073919301666899,0.255801749271137,1.0,1.0,0.874142517149657,0.1957871878393051,0.7764237751803034,0.8566411180419632,0.892373947177865,1.0,4.0,2.0,2.0,537.0,0.46453287197231835,3.0,1.0,1.0,0.0,0.015434404835104942,0.23725490272045135,0.025256792083382607,1.0,0.008084526285529137,-0.00024250839558370707,-0.00019125160375360606,0.0,0.0,-4.202960299592995e-05,0.0,-6.631849457017225e-05,-1.0488842856926084e-05,-7.622241701288335e-05,11852.png,1.0,2.0,0.5224913494809689,0.47750865051903113,4.0,18.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.4079130677068821,0.25621281064053203,1.0,1.0,0.8742171823230203,0.19561346362649296,0.7765415927442755,0.8567142883275102,0.8924501695948779,1.0,4.0,2.0,2.0,598.0,0.5173010380622838,3.0,1.0,0.0,1.0,0.016942240297794342,0.21764706075191498,0.03278334438800812,1.0,0.006503185722976923,0.00027862914460852206,0.00021980976564139887,0.0,0.0,3.263557036736753e-05,-0.000173724212812143,5.1499069401939046e-05,6.268144269006015e-05,0.0,11852.png,2.0,3.0,0.43166089965397925,0.5683391003460208,4.0,18.0,0.0,0.0,1.0,1.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.4068786502271252,0.2553971486761711,1.0,1.0,0.8741783686883776,0.1957871878393051,0.7764803449991706,0.8569911763629041,0.8920690575098137,2.0,45.0,72.0,16.0,1220.0,0.24439102564102563,4.0,0.0390625,0.4444444444444444,0.5555555555555556,0.010107525624334812,0.624749481678009,0.020357714965939522,4.5,0.05872073397040367,-0.0007557883351483885,-0.0005958521987195486,0.0,0.0,-6.178064275275119e-06,0.0,-9.748675702914156e-06,0.00033956947808400084,-0.0003811120850641947,11852.png,1.0,2.0,0.7646233974358975,0.23537660256410256,3.0,19.0,1.0,0.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.40852641334569045,0.2566969485208479,1.0,1.0,0.8741246988964204,0.19487513572204126,0.7763956612598268,0.8569231895731126,0.8920309463013072,2.0,43.0,8.0,61.0,1094.0,0.2940860215053763,4.0,0.08811475409836066,0.5116279069767442,0.4883720930232558,0.018973633646965027,0.5627906918525696,0.03613191843032837,7.625,0.021700825542211533,0.000891974783416849,0.0007039476459572702,0.0,0.0,-5.984785623247557e-05,-0.0009120521172638341,-9.443241504669686e-05,0.0002715826882925265,-0.0004192232935706919,11852.png,2.0,3.0,0.7174731182795699,0.2825268817204301,3.0,19.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.40815758980301275,0.25640577684602844,1.0,1.0,0.874065222059359,0.1951357220412595,0.776301824212272,0.8568264601980488,0.892011890697054,2.0,38.0,26.0,49.0,1002.0,0.21328224776500637,3.0,0.029827315541601257,0.6052631578947368,0.39473684210526316,0.03725004568696022,0.5267284512519836,0.0648038387298584,1.8846153846153846,0.050518717616796494,0.0005231512407391503,0.00041277597113781317,0.0,0.0,-0.0001193246932938985,-0.0006514657980455918,-0.00018826946260153132,0.00017485331322864006,-0.00043827889782388496,11852.png,2.0,4.0,0.7948063005534269,0.205193699446573,4.0,20.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4077030162412993,0.25604709448038704,1.0,1.0,0.8741074012190683,0.19552660152008686,0.776368369563415,0.8567141785446362,0.8922215023438393,1.0,18.0,5.0,4.0,390.0,0.2927927927927928,2.0,0.9,0.6666666666666666,0.3333333333333333,0.044749900698661804,0.5063180327415466,0.07328690588474274,1.25,0.05670686066150665,6.857767902568312e-05,5.409360549640807e-05,0.0,0.0,-7.714553358462162e-05,-0.00026058631921824227,-0.00012172411145849882,6.25716598160464e-05,-0.00022866725103853902,11852.png,1.0,2.0,0.7207207207207207,0.27927927927927926,4.0,20.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.40783185635410385,0.25614873528383264,1.0,1.0,0.8740992420565284,0.1955700325732899,0.7763554966008954,0.8566985033117429,0.8922215023438393,1.0,17.0,4.0,5.0,611.0,0.4587087087087087,3.0,0.85,0.7058823529411765,0.29411764705882354,0.008682655170559883,0.43644753098487854,0.015427349135279655,1.25,0.008999495767056942,0.00019741779183024555,0.00015573440894200985,0.0,0.0,-8.530469612444413e-05,-0.00021715526601520652,-0.0001345970739781155,4.689642692279339e-05,-0.00022866725103853902,11852.png,1.0,3.0,0.5540540540540541,0.44594594594594594,4.0,20.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.40782640949554894,0.25614443797320907,1.0,1.0,0.8740139102833403,0.1953528773072747,0.7762208772075284,0.856745428921793,0.8919928350928008,2.0,34.0,30.0,21.0,892.0,0.2714546561168594,4.0,0.05396825396825397,0.7058823529411765,0.29411764705882354,0.016710184514522552,0.4723183810710907,0.026202790439128876,1.4285714285714286,0.026921765878796577,0.00019197093327533166,0.000151437098318441,0.0,0.0,-0.00017063646931259058,-0.0004343105320303853,-0.0002692164673451236,9.382203697283487e-05,-0.00045733450207707804,11852.png,1.0,2.0,0.7388922702373707,0.26110772976262936,2.0,21.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4065531164431243,0.2551406768800606,1.0,1.0,0.8739848781853823,0.1957871878393051,0.7761750808256652,0.8566017712069092,0.8920881131140669,1.0,19.0,23.0,28.0,1731.0,0.5245454545454545,4.0,0.029503105590062112,1.0,0.0,0.03316844254732132,0.40990713238716125,0.056597720831632614,1.2173913043478262,0.051578111946582794,-0.0010813221191492972,-0.0008523239948300398,0.0,0.0,-0.00019966856727060556,0.0,-0.0003150128492083182,-4.983567791094767e-05,-0.0003620564808110016,11852.png,1.0,2.0,0.4812121212121212,0.5187878787878788,4.0,22.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4077065923862581,0.2560499154469648,1.0,1.0,0.8741354688768795,0.195656894679696,0.7764126541981695,0.8566802656372917,0.8923167803651054,1.0,10.0,4.0,4.0,688.0,0.5308641975308642,4.0,0.625,0.7,0.3,0.023695647716522217,0.3454901874065399,0.043300360441207886,1.0,0.015434249304234982,7.215382398451098e-05,5.691457207418482e-05,0.0,0.0,-4.907787577335121e-05,-0.00013029315960910726,-7.743947670402207e-05,2.865875247159977e-05,-0.0001333892297724626,11852.png,1.0,3.0,0.47685185185185186,0.5231481481481481,4.0,22.0,0.0,1.0,1.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4075019729817557,0.255888526119403,1.0,1.0,0.8741168015381887,0.19570032573289903,0.7763832009682822,0.8566619710579755,0.8922977247608521,1.0,10.0,4.0,4.0,710.0,0.5478395061728395,4.0,0.625,0.8,0.2,0.05493764206767082,0.44509807229042053,0.06764555722475052,1.0,0.04202670231461525,-0.00013246558051788204,-0.00010447475548763796,0.0,0.0,-6.774521446417658e-05,-8.68621064060715e-05,-0.00010689270659136607,1.0364173155363865e-05,-0.0001524448340257667,11852.png,1.0,4.0,0.45987654320987653,0.5401234567901234,4.0,22.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4067702295386042,0.25531171779498224,1.0,1.0,0.8739065898673438,0.19570032573289903,0.7760515974997099,0.8566095056825461,0.8919166126757879,1.0,30.0,38.0,32.0,1571.0,0.35066964285714286,4.0,0.024671052631578948,0.9333333333333333,0.06666666666666667,0.020169060677289963,0.56810462474823,0.0386822409927845,1.1875,0.025267671793699265,-0.0008642090236694044,-0.0006812830799083902,0.0,0.0,-0.0002779568853090719,-8.68621064060715e-05,-0.0004384961751636718,-4.2101202273991944e-05,-0.0005335569190899614,11852.png,1.0,2.0,0.6560267857142857,0.3439732142857143,2.0,23.0,1.0,1.0,0.0,0.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.40735068912710565,0.25576923076923075,1.0,1.0,0.8743477489755341,0.1957871878393051,0.7767476573513559,0.8569651058535068,0.8924501695948779,2.0,20.0,32.0,18.0,1552.0,0.485,4.0,0.034722222222222224,0.0,1.0,0.011326180770993233,0.5762745141983032,0.0171801894903183,1.7777777777777777,0.016191614791750908,-0.00028374943516795703,-0.00022377010565988176,0.0,0.0,0.00016320222288124242,0.0,0.0002575636764823308,0.00031349896868670957,0.0,11852.png,1.0,2.0,0.52125,0.47875,4.0,24.0,1.0,0.0,0.0,1.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,2.0,2.0,0.40736959346575086,0.25578413660469723,1.0,1.0,0.8743232647574954,0.1957871878393051,0.776709011907526,0.8569180663812347,0.8924501695948779,2.0,17.0,33.0,11.0,1448.0,0.5180679785330948,4.0,0.046831955922865015,0.0,1.0,0.009235579520463943,0.5577855110168457,0.013601893559098244,3.0,0.017667775973677635,-0.0002648450965227478,-0.00020886427019339848,0.0,0.0,0.00013871800484255292,0.0,0.00021891823265240973,0.0002664594964145728,0.0,11852.png,1.0,3.0,0.48801431127012523,0.5119856887298748,4.0,24.0,1.0,0.0,0.0,1.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
0.5,0.4076344385622736,0.25599300087489063,1.0,1.0,0.8741845467526529,0.1957871878393051,0.7764900936748735,0.8566516068848201,0.8924501695948779,1.0,0.0,1.0,1.0,0.4074074074074074,0.2558139534883721,1.0,1.0,0.8743477489755341,0.1957871878393051,0.7767476573513559,0.8569651058535068,0.8924501695948779,1.0,20.0,33.0,9.0,1419.0,0.5324577861163227,4.0,0.06734006734006734,0.0,1.0,0.017810232937335968,0.6080392599105835,0.026530956849455833,3.6666666666666665,0.01993742398917675,-0.0002270311548662196,-0.00017904738651852714,0.0,0.0,0.00016320222288124242,0.0,0.0002575636764823308,0.00031349896868670957,0.0,11852.png,2.0,4.0,0.47504690431519697,0.524953095684803,4.0,24.0,1.0,0.0,0.0,1.0,R225-pseudo-lobe-pairwise-seam-candidate-diagnostic,2.0,val
