useful_threshold,risk_threshold,accepted,positive,strict_useful,hard_risk,precision_useful,risk_rate,score,accepted_images,useful_images,risk_images
0.25,0.4,41,12,9,23,0.21951219512195122,0.5609756097560976,-28.799999999999997,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1666.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.3,0.4,41,12,9,23,0.21951219512195122,0.5609756097560976,-28.799999999999997,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1666.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.35,0.4,41,12,9,23,0.21951219512195122,0.5609756097560976,-28.799999999999997,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1666.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.4,0.4,40,12,9,23,0.225,0.575,-29.0,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.65,0.45,33,10,8,22,0.24242424242424243,0.6666666666666666,-29.4,12827.png|13220.png|13441.png|14041.png|1418.png|15274.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13441.png|14041.png|1418.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png
0.15,0.4,42,12,9,24,0.21428571428571427,0.5714285714285714,-30.6,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1674.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.2,0.4,42,12,9,24,0.21428571428571427,0.5714285714285714,-30.6,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1620.png|1674.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.7,0.45,26,6,4,20,0.15384615384615385,0.7692307692307693,-30.8,12827.png|13220.png|13441.png|14041.png|1418.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3777.png|4193.png|7253.png,2044.png|2246.png|2248.png|7253.png,12827.png|13220.png|13441.png|14041.png|1418.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3777.png|4193.png
0.1,0.4,43,12,9,25,0.20930232558139536,0.5813953488372093,-32.4,12827.png|13220.png|13454.png|14041.png|15040.png|15274.png|1560.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7259.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12827.png|13220.png|13454.png|14041.png|15040.png|1560.png|1620.png|1674.png|1855.png|1901.png|1931.png|2024.png|3058.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.6,0.45,35,10,8,24,0.22857142857142856,0.6857142857142857,-33.0,12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|15274.png|1590.png|1620.png|1678.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png
0.5,0.45,42,13,9,26,0.21428571428571427,0.6190476190476191,-34.6,12498.png|12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|15274.png|15369.png|1590.png|1620.png|1678.png|1827.png|1846.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7654.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6947.png|7253.png,12498.png|12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png
0.55,0.45,39,11,8,26,0.20512820512820512,0.6666666666666666,-36.2,12498.png|12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|15274.png|1590.png|1620.png|1678.png|1827.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6947.png|7253.png|7654.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,12498.png|12627.png|12827.png|13220.png|13441.png|14041.png|1418.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png
0.65,0.5,37,10,8,26,0.21621621621621623,0.7027027027027027,-36.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.65,0.55,37,10,8,26,0.21621621621621623,0.7027027027027027,-36.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.7,0.5,30,6,4,24,0.13333333333333333,0.8,-38.0,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3777.png|4193.png|5825.png|6503.png
0.65,0.65,40,11,9,28,0.225,0.7,-39.0,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.65,0.7,40,11,9,28,0.225,0.7,-39.0,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.65,0.75,40,11,9,28,0.225,0.7,-39.0,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.65,0.8,40,11,9,28,0.225,0.7,-39.0,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|2853.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|2853.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.7,0.55,31,6,4,25,0.12903225806451613,0.8064516129032258,-39.8,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.65,0.6,39,10,8,28,0.20512820512820512,0.717948717948718,-40.2,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12827.png|13220.png|13441.png|13517.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png
0.25,0.45,53,15,11,31,0.20754716981132076,0.5849056603773585,-40.4,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.45,0.45,48,14,10,30,0.20833333333333334,0.625,-40.4,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1678.png|1827.png|1846.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|1572.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.3,0.45,52,15,11,31,0.21153846153846154,0.5961538461538461,-40.6,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.35,0.45,52,15,11,31,0.21153846153846154,0.5961538461538461,-40.6,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.4,0.45,51,15,11,31,0.21568627450980393,0.6078431372549019,-40.8,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.7,0.6,32,6,4,26,0.125,0.8125,-41.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.7,0.65,32,6,4,26,0.125,0.8125,-41.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.7,0.7,32,6,4,26,0.125,0.8125,-41.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.7,0.75,32,6,4,26,0.125,0.8125,-41.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.7,0.8,32,6,4,26,0.125,0.8125,-41.6,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1590.png|1620.png|1678.png|1884.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|7253.png,2044.png|2246.png|2248.png|7253.png,10624.png|12827.png|13220.png|13441.png|14041.png|1418.png|1452.png|1620.png|1678.png|1884.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png
0.15,0.45,54,15,11,32,0.2037037037037037,0.5925925925925926,-42.2,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1674.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.2,0.45,54,15,11,32,0.2037037037037037,0.5925925925925926,-42.2,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|13867.png|14041.png|1418.png|15040.png|15274.png|15369.png|1572.png|1585.png|1590.png|1620.png|1666.png|1674.png|1678.png|1827.png|1846.png|1855.png|1901.png|1931.png|1934.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3352.png|3353.png|3354.png|3366.png|3392.png|3460.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|6698.png|6918.png|6947.png|7253.png|7259.png|7654.png,13867.png|15274.png|2044.png|2246.png|2248.png|3460.png|3700.png|3840.png|6918.png|6947.png|7253.png,10624.png|12498.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|15040.png|1620.png|1674.png|1678.png|1855.png|1901.png|1931.png|2024.png|3058.png|3269.png|3352.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|6698.png|7259.png
0.6,0.5,41,10,8,30,0.1951219512195122,0.7317073170731707,-43.8,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|1452.png|15274.png|1590.png|1620.png|1678.png|1855.png|1901.png|2024.png|2044.png|2246.png|2248.png|3058.png|3269.png|3353.png|3354.png|3366.png|3392.png|3468.png|3493.png|3567.png|3595.png|3678.png|3700.png|3725.png|3777.png|3840.png|4193.png|5825.png|6503.png|6698.png|6947.png|7253.png|8253.png,15274.png|2044.png|2246.png|2248.png|3700.png|3840.png|6947.png|7253.png,10624.png|12627.png|12827.png|13220.png|13441.png|13454.png|14041.png|1418.png|1452.png|1620.png|1678.png|1855.png|1901.png|2024.png|3058.png|3269.png|3354.png|3366.png|3392.png|3468.png|3567.png|3595.png|3678.png|3725.png|3777.png|4193.png|5825.png|6503.png|6698.png|8253.png
