accepted,accepted_images,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
15,15,-0.00013097595469538741,-0.0001888351850840316,-0.00010474623847278597,-0.0007940530560580055,-0.0001750405752834731,-0.00042696148178596644,0.2,10,0.6666666666666666,0.35,3,0.3
34,34,-0.0004700844476612125,-0.000444773970146435,-0.00019686763134123345,-0.0005192363237903908,-0.00033021502535967814,-0.0005279180085482664,0.20588235294117646,25,0.7352941176470589,0.4,7,0.3
49,49,-0.0002729307159647886,-0.00022563790599353152,-0.00012955802870762373,-0.0005960063309672242,-0.00021038394994971066,-0.0004501204794172185,0.2857142857142857,33,0.673469387755102,0.45,14,0.3
69,69,-0.0005366807338784077,-0.0004361542249070463,-0.00014631540042470218,-0.0005079240210927112,-0.0002478408240253182,-0.00046992457849654937,0.2318840579710145,50,0.7246376811594203,0.5,16,0.3
79,79,-0.0004947081590143862,-0.0004011912211726002,-0.00015061657404852956,-0.0005163887454440897,-0.0002550331009046139,-0.00048748778110744336,0.21518987341772153,58,0.7341772151898734,0.55,17,0.3
85,85,-0.0004758648138240709,-0.00038045722887467795,-0.00014380302915654764,-0.0005262997512679566,-0.0002425697186556536,-0.0004722363835012129,0.23529411764705882,61,0.7176470588235294,0.6,20,0.3
89,89,-0.0004943148415092053,-0.000396223745586132,-0.00014659216200611983,-0.0005231360623817675,-0.00024759101304862107,-0.00047536183452885926,0.2247191011235955,65,0.7303370786516854,0.65,20,0.3
90,90,-0.0005238383062565284,-0.0004157723338969376,-0.00016112154706916885,-0.0005179271401516149,-0.00027275566885640897,-0.0005007020224941372,0.2222222222222222,66,0.7333333333333333,0.7,20,0.3
91,91,-0.0005432401237212022,-0.00042730941976870326,-0.00016205061922658237,-0.0005188864265566394,-0.0002744351864664475,-0.0005013871997825204,0.21978021978021978,67,0.7362637362637363,0.75,20,0.3
91,91,-0.0005432401237212022,-0.00042730941976870326,-0.00016205061922658237,-0.0005188864265566394,-0.0002744351864664475,-0.0005013871997825204,0.21978021978021978,67,0.7362637362637363,0.8,20,0.3
0,0,,,,,,,0.0,0,0.0,0.1,0,0.35
1,1,-0.000995668184094134,-0.0006728526340514518,-0.0002636588791877781,-0.0004067445644135581,-0.0004092412272708179,-0.0005704913356628927,0.0,1,1.0,0.15,0,0.35
2,2,-0.00037194916195897043,-0.0002590306438153764,5.570065446530714e-05,-0.000838334054916387,9.897692025578886e-05,-0.00032869055798828706,0.5,1,0.5,0.2,1,0.35
3,3,0.00036902579737802904,0.0002184536883215691,-4.833756401330843e-05,-0.0008629956263140429,-7.615093328590856e-05,-0.00044034150608503647,0.6666666666666666,1,0.3333333333333333,0.25,2,0.35
6,6,0.000581240142119438,0.00034531796372987145,3.101691343696903e-05,-0.0012333642286925471,5.7293200004471245e-05,-0.000339059372113278,0.3333333333333333,3,0.5,0.3,2,0.35
15,15,-0.00013097595469538741,-0.0001888351850840316,-0.00010474623847278597,-0.0007940530560580055,-0.0001750405752834731,-0.00042696148178596644,0.2,10,0.6666666666666666,0.35,3,0.35
34,34,-0.0004700844476612125,-0.000444773970146435,-0.00019686763134123345,-0.0005192363237903908,-0.00033021502535967814,-0.0005279180085482664,0.20588235294117646,25,0.7352941176470589,0.4,7,0.35
49,49,-0.0002729307159647886,-0.00022563790599353152,-0.00012955802870762373,-0.0005960063309672242,-0.00021038394994971066,-0.0004501204794172185,0.2857142857142857,33,0.673469387755102,0.45,14,0.35
69,69,-0.0005366807338784077,-0.0004361542249070463,-0.00014631540042470218,-0.0005079240210927112,-0.0002478408240253182,-0.00046992457849654937,0.2318840579710145,50,0.7246376811594203,0.5,16,0.35
79,79,-0.0004947081590143862,-0.0004011912211726002,-0.00015061657404852956,-0.0005163887454440897,-0.0002550331009046139,-0.00048748778110744336,0.21518987341772153,58,0.7341772151898734,0.55,17,0.35
