anchor_boundary_f1,anchor_boundary_iou,anchor_component_count_mae,anchor_component_delta_mean,anchor_dice,anchor_gap_region_fp_rate,anchor_iou,anchor_precision,anchor_recall,cut_pixels,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,edited,image,num_accepted_cuts,r238_boundary_f1,r238_boundary_iou,r238_component_count_mae,r238_component_delta_mean,r238_dice,r238_gap_region_fp_rate,r238_iou,r238_precision,r238_recall
0.48129193676788357,0.3169087913733713,2.0,-2.0,0.9189728096676737,0.11349642203361625,0.8500922251411324,0.9364859456297527,0.9021026720839883,21.0,0.002421603125431604,0.0021031846745329097,-1.0,1.0,0.00029160955896923024,-0.0011649192877350723,0.0004992012731177553,0.0006058596690765583,0.0,1.0,3269.png,1.0,0.48371353989331517,0.3190119760479042,1.0,-1.0,0.9192644192266429,0.11233150274588118,0.8505914264142501,0.9370918052988293,0.9021026720839883
0.48741455142811724,0.3222393497757848,2.0,-2.0,0.9282843347910715,0.1255415517920441,0.8661666194924049,0.9326459084675166,0.9239633655394525,19.0,0.0017164582508376602,0.0015021611112837618,0.0,0.0,0.00022297882856969764,-0.0009354076408034512,0.00038835136442783025,0.00045026736782838306,0.0,1.0,3354.png,1.0,0.4891310096789549,0.32374151088706854,2.0,-2.0,0.9285073136196412,0.12460614415124065,0.8665549708568328,0.933096175835345,0.9239633655394525
0.447128598293071,0.287936655798789,0.0,0.0,0.8973955287661374,0.0465778237805667,0.8138870757180157,0.9650735294117647,0.8385876418663304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.png,0.0,0.447128598293071,0.287936655798789,0.0,0.0,0.8973955287661374,0.0465778237805667,0.8138870757180157,0.9650735294117647,0.8385876418663304
0.3433874709976798,0.20728291316526612,4.0,-4.0,0.933847512614007,0.23871088626569234,0.8759042666622923,0.9241499865867061,0.9437507180289333,23.0,0.00250525399347179,0.001828509181450333,0.0,0.0,9.391927443636039e-05,-0.0007182561988632874,0.00016526631172719686,0.0001839757101069761,0.0,1.0,3460.png,1.0,0.3458927249911516,0.20911142234671645,4.0,-4.0,0.9339414318884434,0.23799263006682905,0.8760695329740195,0.9243339622968131,0.9437507180289333
0.49548557586434705,0.32933255269320844,1.0,-1.0,0.9203531956502415,0.12222814498933902,0.8524576666575184,0.9301928605654048,0.9107195214918197,60.0,0.005474011787130695,0.00485429345501015,0.0,0.0,0.0008188438527093611,-0.0031982942430703737,0.0014060384308616225,0.0016744141255827794,0.0,1.0,3468.png,1.0,0.5009595876514777,0.3341868461482186,1.0,-1.0,0.9211720395029509,0.11902985074626865,0.85386370508838,0.9318672746909876,0.9107195214918197
0.4931293463143255,0.32725393192054936,0.0,0.0,0.9218408477667737,0.06664932362122789,0.855013701694536,0.9597903195429719,0.8867782256895101,2.0,0.0007541056429699045,0.0006645499520047116,0.0,0.0,2.779266013741566e-05,-0.00010405827263267053,4.781955826038686e-05,6.025805622444924e-05,0.0,1.0,3567.png,1.0,0.4938834519572954,0.32791848187255407,0.0,0.0,0.9218686404269111,0.06654526534859521,0.8550615212527964,0.9598505775991963,0.8867782256895101
0.2819647544056993,0.1641204714098647,6.0,-6.0,0.8788764999599805,0.22868590932700156,0.7839247860994871,0.8815631831824413,0.8762061430430406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.png,0.0,0.2819647544056993,0.1641204714098647,6.0,-6.0,0.8788764999599805,0.22868590932700156,0.7839247860994871,0.8815631831824413,0.8762061430430406
0.3363746467501009,0.20219374878664337,3.0,-3.0,0.9110243378988628,0.2343593174974908,0.8365883367320405,0.9061087146647693,0.9159935863815504,41.0,0.0034577734883779465,0.0025039120888298017,0.0,0.0,0.00027842834564906216,-0.0017146202743392458,0.00046969739279179024,0.0005510302180548043,0.0,1.0,3777.png,1.0,0.33983242023847887,0.20469766087547317,3.0,-3.0,0.9113027662445119,0.23264469722315156,0.8370580341248323,0.9066597448828241,0.9159935863815504
0.36129258560968125,0.2204741263980307,5.0,-5.0,0.9099072081289913,0.21582488714760242,0.8347061964947486,0.9087689624187325,0.9110483087520975,59.0,0.005936834623272547,0.004437704316942043,0.0,0.0,0.0004737719880296698,-0.0025125628140703626,0.0007977397478404757,0.0009456659632209874,0.0,1.0,3840.png,1.0,0.3672294202329538,0.22491183071497275,5.0,-5.0,0.910380980117021,0.21331232433353206,0.8355039362425891,0.9097146283819535,0.9110483087520975
0.42781883646010993,0.27211802709608984,2.0,2.0,0.9436642909227766,0.16541353383458646,0.8933374899795137,0.9449534801554588,0.9423786145498109,29.0,0.0014069822035281399,0.0011394683247141768,0.0,0.0,0.00016095624966483424,-0.0010688485920684054,0.0002885360598906539,0.00032284788026182287,0.0,1.0,6605.png,1.0,0.42922581866363807,0.273257495420804,2.0,2.0,0.9438252471724414,0.16434468524251805,0.8936260260394043,0.9452763280357206,0.9423786145498109
0.4731528733081873,0.30988883237666204,0.0,0.0,0.9210857293281465,0.13411035703747418,0.8537154010898148,0.9196063543978508,0.9225698716821937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7654.png,0.0,0.4731528733081873,0.30988883237666204,0.0,0.0,0.9210857293281465,0.13411035703747418,0.8537154010898148,0.9196063543978508,0.9225698716821937
